ACCESSION: CA000177
RECORD_TITLE: alpha-Tocotrienol; EI-EBEB; MS; POS
DATE: 2016.01.19 (Created 2007.03.15, modified 2011.05.10)
AUTHORS: Akimoto N, Graduate School of Pharmaceutical Sciences, Kyoto University and Maoka T, Research Institute for Production Development
LICENSE: CC BY-SA
COMMENT: Profile spectrum of this record is given as a JPEG file.
COMMENT: [Profile] CA000177.jpg
CH$NAME: alpha-Tocotrienol
CH$COMPOUND_CLASS: Natural Product; Lipid
CH$FORMULA: C29H44O2
CH$EXACT_MASS: 424.33413
CH$SMILES: O(C(CCC=C(C)CCC=C(C)CCC=C(C)C)1C)c(c(C)2)c(c(C)c(O)c2C)CC1
CH$IUPAC: InChI=1S/C29H44O2/c1-20(2)12-9-13-21(3)14-10-15-22(4)16-11-18-29(8)19-17-26-25(7)27(30)23(5)24(6)28(26)31-29/h12,14,16,30H,9-11,13,15,17-19H2,1-8H3/b21-14+,22-16+
CH$LINK: CHEBI 297750
CH$LINK: CHEMSPIDER 5021019
CH$LINK: PUBCHEM 6538275
CH$LINK: INCHIKEY RZFHLOLGZPDCHJ-KTWAZNHYSA-N
AC$INSTRUMENT: JMS-HX/HX 110A, JEOL
AC$INSTRUMENT_TYPE: EI-EBEB
AC$MASS_SPECTROMETRY: MS_TYPE MS
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: IONIZATION EI
MS$FOCUSED_ION: BASE_PEAK 430.4216
PK$SPLASH: splash10-0089-2851900000-fabd884d2a9f2ba803af
PK$NUM_PEAK: 602
PK$PEAK: m/z int. rel.int.
  2.4471 0.01 0
  5.2814 0.01 0
  5.4024 0.01 0
  6.0204 0.89 9
  6.2511 0.02 0
  6.2961 0.01 0
  7.0216 9.86 99
  13.0091 0.01 0
  14.0247 0.02 0
  15.0342 0.09 1
  17.4535 0.01 0
  23.9932 0.02 0
  25.0277 0.07 1
  26.0204 0.06 1
  27.0246 0.52 5
  28.0225 0.10 1
  29.0455 0.15 1
  30.0475 0.01 0
  35.0197 0.04 0
  35.9804 0.02 0
  37.0251 0.05 0
  38.0069 0.10 1
  39.0223 0.28 3
  40.0173 0.02 0
  41.0333 0.47 5
  42.0530 0.04 0
  43.0439 0.11 1
  44.0727 0.01 0
  44.9604 0.01 0
  47.8927 0.01 0
  49.0034 0.04 0
  50.0244 0.07 1
  51.0068 0.30 3
  52.0317 0.13 1
  52.5557 0.02 0
  53.0256 0.75 7
  54.0288 0.07 1
  55.0291 0.68 7
  56.0320 0.04 0
  57.0429 0.07 1
  58.0109 0.01 0
  59.0142 0.02 0
  60.0450 0.03 0
  61.0141 0.02 0
  62.0413 0.13 1
  63.0118 0.36 4
  63.5257 0.01 0
  64.0260 0.27 3
  64.3440 0.01 0
  65.0196 0.58 6
  65.7133 0.01 0
  66.0379 0.21 2
  66.3289 0.02 0
  67.0449 1.25 12
  67.3583 0.02 0
  68.0386 0.55 5
  68.3412 0.01 0
  69.0442 4.29 43
  70.0439 0.09 1
  71.0378 0.13 1
  72.0305 0.03 0
  73.0380 0.05 0
  74.0362 0.16 2
  75.0302 0.50 5
  75.2293 0.06 1
  76.0547 0.48 5
  76.3502 0.01 0
  77.0399 1.09 11
  77.5023 0.02 0
  77.6165 0.01 0
  78.0345 0.29 3
  78.3566 0.02 0
  78.5202 0.01 0
  79.0476 1.08 11
  80.0521 0.15 1
  81.0509 1.07 11
  82.0408 0.09 1
  83.0593 0.09 1
  84.0750 0.02 0
  85.0826 0.16 2
  86.0353 0.06 1
  86.2855 0.04 0
  87.1248 0.04 0
  88.0454 0.04 0
  88.1898 0.02 0
  88.5904 0.01 0
  89.0529 0.14 1
  89.3464 0.02 0
  90.0777 0.07 1
  90.3090 0.01 0
  90.6495 0.03 0
  91.0736 1.67 17
  91.6176 0.01 0
  92.0641 0.22 2
  93.0843 0.59 6
  93.5414 0.02 0
  94.0836 0.16 2
  95.0888 0.44 4
  96.0469 0.03 0
  97.0721 0.09 1
  98.0187 0.08 1
  98.1761 0.04 0
  98.3867 0.01 0
  99.0649 0.13 1
  100.1159 0.18 2
  101.0515 0.02 0
  101.3504 0.01 0
  102.0492 0.07 1
  103.0756 0.33 3
  103.7237 0.03 0
  104.0627 0.08 1
  104.5940 0.01 0
  105.0816 0.76 8
  106.0704 0.10 1
  106.5242 0.02 0
  107.0764 0.59 6
  108.1123 0.06 1
  109.0820 0.20 2
  109.5620 0.01 0
  110.0137 0.03 0
  110.5240 0.01 0
  111.0187 0.07 1
  112.0153 0.06 1
  112.3358 0.02 0
  113.0749 0.06 1
  113.5457 0.01 0
  113.7891 0.03 0
  114.0092 0.09 1
  114.1922 0.03 0
  114.6476 0.01 0
  115.0565 0.41 4
  115.4335 0.01 0
  116.0496 0.17 2
  117.0449 0.37 4
  118.0509 0.05 0
  119.0603 0.31 3
  120.0365 0.06 1
  120.3675 0.01 0
  121.0813 0.51 5
  122.0629 0.11 1
  123.0541 0.09 1
  123.4442 0.01 0
  124.0216 0.02 0
  125.0224 0.08 1
  126.0348 0.21 2
  127.0537 0.85 8
  128.0520 0.59 6
  128.5245 0.01 0
  129.0556 0.44 4
  129.6497 0.01 0
  130.0644 0.16 2
  131.0753 0.21 2
  131.5340 0.03 0
  131.7032 0.02 0
  132.0536 0.12 1
  132.3020 0.02 0
  133.0913 0.23 2
  134.0767 0.06 1
  134.5203 0.01 0
  135.0804 0.36 4
  136.0773 0.36 4
  136.4411 0.03 0
  136.6578 0.01 0
  137.0664 0.24 2
  138.0923 0.13 1
  139.0688 0.17 2
