ACCESSION: KO003832
RECORD_TITLE: Puromycin; LC-ESI-QQ; MS2; CE:50 V; [M+H]+
DATE: 2016.01.19 (Created 2007.07.07, modified 2011.05.10)
AUTHORS: Kakazu Y, Horai H, Institute for Advanced Biosciences, Keio Univ.
LICENSE: CC BY-NC-SA
COMMENT: KEIO_ID P075
CH$NAME: Puromycin
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C22H29N7O5
CH$EXACT_MASS: 471.22302
CH$SMILES: COc(c4)ccc(c4)CC(N)C(=O)NC(C(CO)3)C(O)C(O3)n(c2)c(n1)c(n2)c(N(C)C)nc1
CH$IUPAC: InChI=1S/C22H29N7O5/c1-28(2)19-17-20(25-10-24-19)29(11-26-17)22-18(31)16(15(9-30)34-22)27-21(32)14(23)8-12-4-6-13(33-3)7-5-12/h4-7,10-11,14-16,18,22,30-31H,8-9,23H2,1-3H3,(H,27,32)/t14-,15+,16+,18+,22+/m0/s1
CH$LINK: CAS 53-79-2
CH$LINK: CHEBI 17939
CH$LINK: KEGG C01610
CH$LINK: NIKKAJI J2.310H
CH$LINK: PUBCHEM SID:4763
CH$LINK: INCHIKEY RXWNCPJZOCPEPQ-NVWDDTSBSA-N
CH$LINK: COMPTOX DTXSID8036788
AC$INSTRUMENT: API3000, Applied Biosystems
AC$INSTRUMENT_TYPE: LC-ESI-QQ
AC$MASS_SPECTROMETRY: MS_TYPE MS2
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: COLLISION_ENERGY 50 V
MS$FOCUSED_ION: PRECURSOR_M/Z 472
MS$FOCUSED_ION: PRECURSOR_TYPE [M+H]+
PK$SPLASH: splash10-0udi-0900000000-253fadebaa39d03e1cd1
PK$NUM_PEAK: 95
PK$PEAK: m/z int. rel.int.
  46.200 311881.5 3
  55.900 39604.0 1
  60.300 79208.0 1
  68.000 113861.5 1
  69.000 2153467.5 21
  70.000 222772.5 2
  70.300 74257.5 1
  72.000 1193070.5 12
  73.900 103960.5 1
  81.200 49505.0 1
  82.200 94059.5 1
  83.100 24752.5 1
  84.200 2356438.0 24
  85.100 193069.5 2
  86.100 500000.5 5
  87.300 89109.0 1
  88.200 306931.0 3
  90.000 193069.5 2
  91.100 207921.0 2
  93.000 163366.5 2
  95.500 39604.0 1
  96.100 1623764.0 16
  97.200 6024758.5 60
  97.700 44554.5 1
  99.000 54455.5 1
  100.100 871288.0 9
  102.100 346535.0 3
  105.300 306931.0 3
  108.300 118812.0 1
  110.200 44554.5 1
  111.400 54455.5 1
  112.200 282178.5 3
  114.300 1495051.0 15
  115.300 465347.0 5
  115.900 54455.5 1
  117.100 123762.5 1
  118.300 7995057.5 80
  119.300 316832.0 3
  120.200 103960.5 1
  121.300 7059413.0 70
  123.200 643565.0 6
  124.300 1504952.0 15
  129.000 128713.0 1
  131.800 742575.0 7
  133.100 267327.0 3
  135.200 1207922.0 12
  136.000 94059.5 1
  137.200 212871.5 2
  142.200 3163369.5 32
  147.100 79208.0 1
  148.400 94059.5 1
  150.200 100173367.5 999
  159.000 69307.0 1
  160.300 9148524.0 91
  161.300 1287130.0 13
  162.000 287129.0 3
  164.300 42985191.5 429
  166.300 49505.0 1
  174.100 84158.5 1
  174.500 103960.5 1
  175.500 59406.0 1
  176.100 108911.0 1
  177.400 84158.5 1
  178.300 504951.0 5
  179.300 118812.0 1
  186.300 143564.5 1
  187.100 29703.0 1
  188.200 400990.5 4
  188.700 123762.5 1
  190.300 34653.5 1
  192.500 306931.0 3
  196.700 39604.0 1
  199.000 34653.5 1
  199.300 54455.5 1
  201.500 148515.0 1
  202.300 673268.0 7
  204.100 128713.0 1
  206.300 123762.5 1
  214.200 133663.5 1
  216.200 103960.5 1
  220.700 113861.5 1
  222.400 74257.5 1
  228.200 59406.0 1
  230.400 153465.5 2
  231.400 39604.0 1
  232.300 752476.0 8
  233.400 103960.5 1
  234.400 49505.0 1
  250.200 44554.5 1
  250.700 64356.5 1
  264.300 247525.0 2
  273.500 14851.5 1
  274.700 138614.0 1
  292.400 1089110.0 11
  309.600 579208.5 6
//
