ACCESSION: FFF00055
RECORD_TITLE: 1,4-Androstadiene-3,17-dione; LC-APPI-QQ; MS2; CE:10 V; [M+H]+
DATE: 2016.01.19 (Created 2011.03.01)
AUTHORS: Atsushi Yamamoto
  229.550003 3701.000000 1
  237.100006 1850.500000 1
  237.899994 3701.000000 1
  239.278947 70319.000000 1
  240.399994 1850.500000 1
  241.140002 18505.000000 1
  241.575005 7402.000000 1
  242.000000 3701.000000 1
  242.600006 3701.000000 1
  243.500003 11103.000000 1
  246.899994 1850.500000 1
  249.100002 14804.000000 1
  250.199997 1850.500000 1
  251.300003 1850.500000 1
  251.800003 1850.500000 1
  252.000000 5551.500000 1
  252.699997 7402.000000 1
  253.374996 7402.000000 1
  254.100006 3701.000000 1
  255.449997 3701.000000 1
  256.650009 7402.000000 1
  256.899994 1850.500000 1
  257.133341 11103.000000 1
  257.650009 11103.000000 1
  264.000000 1850.500000 1
  264.600006 5551.500000 1
  265.100006 1850.500000 1
  265.899994 18505.000000 1
  267.222369 18249631.000000 227
  268.316655 11103.000000 1
  268.600006 1850.500000 1
  269.000000 3701.000000 1
  269.200012 1850.500000 1
  270.150002 7402.000000 1
  271.200012 1850.500000 1
  280.200012 1850.500000 1
  280.700012 1850.500000 1
  281.700012 1850.500000 1
  282.349991 3701.000000 1
  282.700012 3701.000000 1
  283.150009 7402.000000 1
  283.449997 22206.000000 1
  285.255728 80237680.000000 999
  286.899994 1850.500000 1
  287.700012 1850.500000 1
  328.700012 1850.500000 1
//
