ACCESSION: FFF00162
RECORD_TITLE: Campesterol; LC-APPI-QQ; MS2; CE:30 V; [M-H2O+H]+
DATE: 2016.01.19 (Created 2011.04.04, modified 2011.06.20)
AUTHORS: Atsushi Yamamoto, PFOS.jp
LICENSE: CC BY-SA
COPYRIGHT: PFOS.jp
COMMENT: Disclaimer: While authors make an effort to ensure that the content of this record is accurate, the authors make no representations or warranties in relation to the accuracy or completeness of the record. This record do not reflect any viewpoints of the affiliation and organization to which the authors belong.
CH$NAME: Campesterol
CH$COMPOUND_CLASS: Natural Product; Sterol
CH$FORMULA: C28H48O
CH$EXACT_MASS: 400.37052
CH$SMILES: C(C(CCC(C)C(C4)C(C3C4)(C)CCC(C13)C(C2)(C(CC(C2)O)=CC1)C)C)(C)C
CH$IUPAC: InChI=1S/C28H48O/c1-18(2)19(3)7-8-20(4)24-11-12-25-23-10-9-21-17-22(29)13-15-27(21,5)26(23)14-16-28(24,25)6/h9,18-20,22-26,29H,7-8,10-17H2,1-6H3/t19?,20?,22-,23?,24?,25?,26?,27?,28?/m0/s1
CH$LINK: CAS 474-62-4
CH$LINK: LIPIDBANK SST0036
CH$LINK: INCHIKEY SGNBVLSWZMBQTH-FEGPEKPQSA-N
AC$INSTRUMENT: API2000
AC$INSTRUMENT_TYPE: LC-APPI-QQ
AC$MASS_SPECTROMETRY: MS_TYPE MS2
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$CHROMATOGRAPHY: RETENTION_TIME 0.820833 min
MS$FOCUSED_ION: BASE_PEAK 383.600006
MS$FOCUSED_ION: ION_TYPE [M-H2O+H]+
MS$FOCUSED_ION: PRECURSOR_M/Z 383.400000
MS$FOCUSED_ION: PRECURSOR_TYPE [M-H2O+H]+
PK$SPLASH: splash10-01qa-2932000000-f63fcce2cf7dc03fb1cb
PK$NUM_PEAK: 295
PK$PEAK: m/z int. rel.int.
  39.299999 1850.500000 1
  40.400002 1850.500000 1
  40.900000 7402.000000 1
  41.400002 5551.500000 1
  42.500000 3701.000000 1
  42.971429 25907.000000 2
  51.000000 1850.500000 1
  52.400002 1850.500000 1
  53.100000 5551.500000 1
  53.599998 1850.500000 1
  54.099998 7402.000000 1
  55.100000 116581.500000 8
  55.799999 3701.000000 1
  57.177202 714293.000000 51
  58.099998 1850.500000 1
  64.350002 3701.000000 1
  65.000000 5551.500000 1
  65.500000 1850.500000 1
  65.900002 5551.500000 1
  66.370002 18505.000000 1
  67.143709 279425.500000 20
  69.104830 383053.500000 27
  71.123512 1274994.500000 91
  72.199997 1850.500000 1
  73.099998 1850.500000 1
