ACCESSION: FFF00169
RECORD_TITLE: Ethinyl estradiol; LC-APPI-QQ; MS2; CE:30 V; [M-H2O+H]+
DATE: 2016.01.19 (Created 2011.04.04, modified 2011.06.20)
AUTHORS: Atsushi Yamamoto, PFOS.jp
LICENSE: CC BY-SA
COPYRIGHT: PFOS.jp
COMMENT: Disclaimer: While authors make an effort to ensure that the content of this record is accurate, the authors make no representations or warranties in relation to the accuracy or completeness of the record. This record do not reflect any viewpoints of the affiliation and organization to which the authors belong.
CH$NAME: Ethinyl estradiol
CH$COMPOUND_CLASS: Non-Natural Product; Steroid hormone
CH$FORMULA: C20H24O2
CH$EXACT_MASS: 296.17763
CH$SMILES: Oc(c4)cc(C3)c(c4)C(C2)C(C3)C(C1)C(C)(C2)C(O)(C#C)C1
CH$IUPAC: InChI=1S/C20H24O2/c1-3-20(22)11-9-18-17-6-4-13-12-14(21)5-7-15(13)16(17)8-10-19(18,20)2/h1,5,7,12,16-18,21-22H,4,6,8-11H2,2H3
CH$LINK: CAS 57-63-6
CH$LINK: LIPIDBANK SST0068
CH$LINK: INCHIKEY BFPYWIDHMRZLRN-UHFFFAOYSA-N
AC$INSTRUMENT: API2000
AC$INSTRUMENT_TYPE: LC-APPI-QQ
AC$MASS_SPECTROMETRY: MS_TYPE MS2
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$CHROMATOGRAPHY: RETENTION_TIME 0.820833 min
MS$FOCUSED_ION: BASE_PEAK 279.200012
MS$FOCUSED_ION: ION_TYPE [M-H2O+H]+
MS$FOCUSED_ION: PRECURSOR_M/Z 279.300000
MS$FOCUSED_ION: PRECURSOR_TYPE [M-H2O+H]+
PK$SPLASH: splash10-0a59-0920000000-a3e2afd96ad1ea5d3447
PK$NUM_PEAK: 259
PK$PEAK: m/z int. rel.int.
  38.950001 2701.000000 1
  40.500000 1350.500000 1
  41.033334 16206.000000 1
  42.000000 1350.500000 1
  42.299999 1350.500000 1
  43.140000 13505.000000 1
  44.200001 1350.500000 1
  45.049999 2701.000000 1
  45.400002 1350.500000 1
  50.500000 1350.500000 1
  51.000000 1350.500000 1
  51.299999 2701.000000 1
  52.799999 4051.500000 1
  53.200001 2701.000000 1
  53.400002 1350.500000 1
  54.299999 12154.500000 1
  55.090972 194472.000000 8
  56.400002 2701.000000 1
  57.122222 36463.500000 2
  58.400002 1350.500000 1
  58.799999 1350.500000 1
  59.299999 1350.500000 1
  62.750000 2701.000000 1
  64.900002 6752.500000 1
  65.300003 13505.000000 1
  65.699997 4051.500000 1
  66.099998 8103.000000 1
  67.124549 374088.500000 16
