ACCESSION: FFF00032
RECORD_TITLE: Coprostanone; LC-APPI-QQ; MS2; CE:30 V; [M-H2O+H]+
DATE: 2016.01.19 (Created 2011.01.24, modified 2011.06.20)
AUTHORS: Atsushi Yamamoto, PFOS.jp
LICENSE: CC BY-SA
COPYRIGHT: PFOS.jp
COMMENT: Disclaimer: While authors make an effort to ensure that the content of this record is accurate, the authors make no representations or warranties in relation to the accuracy or completeness of the record. This record do not reflect any viewpoints of the affiliation and organization to which the authors belong.
CH$NAME: Coprostanone
CH$COMPOUND_CLASS: Natural Product; Sterol
CH$FORMULA: C27H46O
CH$EXACT_MASS: 386.35487
CH$SMILES: C(C)(C1)(C(C(C)CCCC(C)C)4)C(CC4)C(C2)C(C(C)(C3)C([H])(CC(C3)=O)C2)C1
CH$IUPAC: InChI=1S/C27H46O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h18-20,22-25H,6-17H2,1-5H3/t19?,20-,22?,23?,24?,25?,26?,27?/m1/s1
CH$LINK: CAS 601-53-6
CH$LINK: INCHIKEY PESKGJQREUXSRR-JAGYRSRJSA-N
AC$INSTRUMENT: API2000, Applied
AC$INSTRUMENT_TYPE: LC-APPI-QQ
AC$MASS_SPECTROMETRY: MS_TYPE MS2
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$CHROMATOGRAPHY: RETENTION_TIME 0.820833 min
MS$FOCUSED_ION: BASE_PEAK 369.500000
MS$FOCUSED_ION: PRECURSOR_M/Z 369.431000
MS$FOCUSED_ION: PRECURSOR_TYPE [M-H2O+H]+
PK$SPLASH: splash10-014s-2932000000-4abb43b53795ea421c28
PK$NUM_PEAK: 293
PK$PEAK: m/z int. rel.int.
  39.099998 1850.500000 1
  40.000000 1850.500000 1
  40.900002 5551.500000 1
  41.260001 9252.500000 1
  42.808333 22206.000000 1
  52.549999 3701.000000 1
  53.000000 7402.000000 1
  53.400002 1850.500000 1
  53.900002 1850.500000 1
  54.099998 1850.500000 1
  55.032558 159143.000000 9
  57.126284 1225031.000000 70
  58.400002 1850.500000 1
  59.200001 1850.500000 1
  64.350002 3701.000000 1
  64.699999 5551.500000 1
  65.300003 7402.000000 1
  65.500000 1850.500000 1
  65.699997 1850.500000 1
  65.983334 11103.000000 1
  67.139362 695788.000000 40
  69.108417 1671001.500000 95
  71.090920 1447091.000000 82
  76.500000 1850.500000 1
  76.770001 18505.000000 1
  77.086665 27757.500000 2
  77.599998 1850.500000 1
  78.000000 3701.000000 1
  78.966667 288678.000000 16
