ACCESSION: FFF00108
RECORD_TITLE: Testosterone; LC-APPI-QQ; MS2; CE:20 V; [M+H]+
DATE: 2016.01.19 (Created 2011.03.01, modified 2011.06.20)
AUTHORS: Atsushi Yamamoto, PFOS.jp
LICENSE: CC BY-SA
COPYRIGHT: PFOS.jp
COMMENT: Disclaimer: While authors make an effort to ensure that the content of this record is accurate, the authors make no representations or warranties in relation to the accuracy or completeness of the record. This record do not reflect any viewpoints of the affiliation and organization to which the authors belong.
CH$NAME: Testosterone
CH$COMPOUND_CLASS: Natural Product; Steroid hormone
CH$FORMULA: C19H28O2
CH$EXACT_MASS: 288.20893
CH$SMILES: O=C(C4)C=C(C3)C(C)(C4)C(C2)C(C3)C(C1)C(C)(C2)C(O)C1
CH$IUPAC: InChI=1S/C19H28O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h11,14-17,21H,3-10H2,1-2H3/t14?,15?,16?,17-,18?,19?/m0/s1
CH$LINK: CAS 58-22-0
CH$LINK: LIPIDBANK SST0020
CH$LINK: INCHIKEY MUMGGOZAMZWBJJ-YDJBNQETSA-N
AC$INSTRUMENT: API2000
AC$INSTRUMENT_TYPE: LC-APPI-QQ
AC$MASS_SPECTROMETRY: MS_TYPE MS2
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$CHROMATOGRAPHY: RETENTION_TIME 0.820850 min
MS$FOCUSED_ION: BASE_PEAK 289.299988
MS$FOCUSED_ION: PRECURSOR_M/Z 289.300000
MS$FOCUSED_ION: PRECURSOR_TYPE [M+H]+
PK$SPLASH: splash10-000i-1190000000-5862def05567499d3c65
PK$NUM_PEAK: 267
PK$PEAK: m/z int. rel.int.
  38.599998 1350.500000 1
  39.200001 1350.500000 1
  40.900000 6752.500000 1
  41.500000 1350.500000 1
  42.299999 1350.500000 1
  42.700001 2701.000000 1
  43.250000 5402.000000 1
  44.799999 1350.500000 1
  45.000000 1350.500000 1
  52.099998 1350.500000 1
  52.799999 4051.500000 1
  53.250000 2701.000000 1
  54.200001 1350.500000 1
  54.500000 4051.500000 1
  54.900002 8103.000000 1
  55.099998 10804.000000 1
  56.549999 2701.000000 1
  56.799999 2701.000000 1
  57.300001 8103.000000 1
  64.800001 4051.500000 1
  65.400002 1350.500000 1
  66.199997 1350.500000 1
  67.055555 24309.000000 1
  67.300003 10804.000000 1
  68.500000 2701.000000 1
  69.077143 47267.500000 1
  70.500000 2701.000000 1
  70.699997 2701.000000 1
  71.099998 2701.000000 1
  71.450001 2701.000000 1
  72.199997 2701.000000 1
