ACCESSION: KZ000206
RECORD_TITLE: D-Ribose 5-phosphate; GC-EI-TOF; MS; 5 TMS; BP:299
DATE: 2016.01.19 (Created 2009.03.11, modified 2011.05.06)
AUTHORS: Ara T, Morishita Y, Shibata D, Kazusa DNA Research Institute
LICENSE: CC BY-SA
COMMENT: MassBase peak ID: MDGC1_01478_P000125
CH$NAME: D-Ribose 5-phosphate
CH$COMPOUND_CLASS: Natural Product
CH$FORMULA: C5H11O8P
CH$EXACT_MASS: 230.01915
CH$SMILES: OC(O1)[C@H](O)[C@H](O)[C@H]1COP(O)(O)=O
CH$IUPAC: InChI=1S/C5H11O8P/c6-3-2(1-12-14(9,10)11)13-5(8)4(3)7/h2-8H,1H2,(H2,9,10,11)/t2-,3-,4-,5?/m1/s1
CH$LINK: CAS 4151-19-3
CH$LINK: KEGG C00117
CH$LINK: INCHIKEY KTVPXOYAKDPRHY-SOOFDHNKSA-N
AC$INSTRUMENT: Pegasus III TOF-MS system, Leco; GC 6890, Agilent Technologies
AC$INSTRUMENT_TYPE: GC-EI-TOF
AC$MASS_SPECTROMETRY: MS_TYPE MS
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$CHROMATOGRAPHY: COLUMN_NAME DB-17MS
AC$CHROMATOGRAPHY: RETENTION_INDEX 2136.7
AC$CHROMATOGRAPHY: RETENTION_TIME 971.813 sec
MS$FOCUSED_ION: BASE_PEAK 299
MS$FOCUSED_ION: DERIVATIVE_TYPE 5 TMS
MS$DATA_PROCESSING: WHOLE ChromaTOF ver. 2.32 (Leco)
PK$SPLASH: splash10-0fr2-1943000000-b5d1468f33c224a23bd3
PK$NUM_PEAK: 245
PK$PEAK: m/z int. rel.int.
  82 8 8
  83 9 9
  84 61 61
  85 51 51
  86 10 10
  87 50 50
  88 22 22
  89 756 756
  90 70 70
  91 53 53
  92 12 12
  93 26 26
  94 64 64
  95 5 5
  96 2 2
  97 12 12
  98 7 7
  99 130 130
  100 54 54
  101 458 458
  102 84 84
  103 411 411
  104 48 48
  105 41 41
  106 8 8
  107 17 17
  108 4 4
  109 11 11
  110 5 5
  111 22 22
  112 12 12
  113 54 54
  114 5 5
  115 113 113
  116 158 158
  117 172 172
  118 26 26
  119 78 78
  120 11 11
  121 29 29
  122 4 4
  123 13 13
  124 1 1
  125 9 9
  126 6 6
  127 43 43
  128 7 7
  129 717 717
  130 201 201
  131 195 195
  132 39 39
  133 470 470
  134 72 72
  135 118 118
  136 11 11
  137 48 48
  138 7 7
  139 6 6
  140 5 5
  141 11 11
  142 11 11
  143 29 29
  144 8 8
  145 23 23
  146 6 6
  147 956 956
  148 156 156
  149 162 162
  150 22 22
  151 46 46
  152 10 10
  153 11 11
  154 2 2
  155 4 4
  156 15 15
  157 38 38
  158 165 165
  159 51 51
  161 38 38
  162 7 7
  163 47 47
  164 8 8
  165 17 17
  166 4 4
  167 9 9
  171 6 6
  172 15 15
  173 51 51
  174 45 45
  175 18 18
  176 7 7
  177 19 19
  178 6 6
  179 15 15
  180 3 3
  181 51 51
  182 11 11
  183 18 18
  184 21 21
  185 6 6
  186 5 5
  187 5 5
  188 7 7
  189 77 77
  190 18 18
  191 84 84
  192 16 16
  193 55 55
  194 14 14
  195 49 49
  196 9 9
  197 16 16
  199 2 2
  201 4 4
  202 4 4
  203 21 21
  204 44 44
  205 131 131
  206 28 28
  207 97 97
  208 19 19
  209 16 16
  210 8 8
  211 268 268
  212 43 43
  213 21 21
  214 18 18
  215 13 13
  217 631 631
  218 175 175
  219 71 71
  220 12 12
  221 10 10
  222 1 1
  223 2 2
  224 2 2
  225 83 83
  226 13 13
  227 64 64
  228 8 8
  229 5 5
  230 6 6
  231 30 30
  232 7 7
  233 7 7
  234 2 2
  235 6 6
  236 1 1
  237 1 1
  240 5 5
  241 3 3
  243 12 12
  244 1 1
  245 3 3
  246 10 10
  247 6 6
  249 1 1
  253 18 18
  254 3 3
  255 6 6
  256 21 21
  258 1 1
  261 2 2
  267 2 2
  268 1 1
  269 17 17
  270 2 2
  271 2 2
  277 1 1
  278 1 1
  281 3 3
  282 3 3
  283 34 34
  284 14 14
  285 24 24
  286 5 5
  287 4 4
  292 1 1
  297 5 5
  298 125 125
  299 999 999
  300 278 278
  301 146 146
  302 28 28
  303 6 6
  304 3 3
  305 7 7
  306 6 6
  307 5 5
  308 4 4
  309 6 6
  310 4 4
  311 4 4
  312 3 3
  313 17 17
  314 162 162
  315 800 800
  316 223 223
  317 117 117
  318 22 22
  319 7 7
  320 1 1
  321 1 1
  327 3 3
  328 17 17
  329 5 5
  331 17 17
  332 3 3
  333 2 2
  334 1 1
  335 1 1
  340 3 3
  341 5 5
  342 2 2
  350 2 2
  351 1 1
  356 24 24
  357 62 62
  358 18 18
  359 8 8
  369 6 6
  371 1 1
  372 3 3
  384 3 3
  385 4 4
  386 11 11
  387 27 27
  388 11 11
  389 12 12
  390 3 3
  391 2 2
  392 1 1
  399 1 1
  408 1 1
  415 2 2
  417 1 1
  440 1 1
  442 1 1
  458 18 18
  459 28 28
  460 13 13
  461 8 8
  462 3 3
  463 1 1
  484 1 1
//
