ACCESSION: KZ000134
RECORD_TITLE: D-Fructose 6-phosphate; GC-EI-TOF; MS; 6 TMS; BP:315
DATE: 2016.01.19 (Created 2009.03.11, modified 2011.05.06)
AUTHORS: Ara T, Morishita Y, Shibata D, Kazusa DNA Research Institute
LICENSE: CC BY-SA
COMMENT: MassBase peak ID: MDGC1_05529_P000038
CH$NAME: D-Fructose 6-phosphate
CH$COMPOUND_CLASS: Natural Product
CH$FORMULA: C6H13O9P
CH$EXACT_MASS: 260.02972
CH$SMILES: OCC(=O)C(O)C(O)C(O)COP(O)(O)=O
CH$IUPAC: InChI=1S/C6H13O9P/c7-1-3(8)5(10)6(11)4(9)2-15-16(12,13)14/h4-7,9-11H,1-2H2,(H2,12,13,14)/t4-,5-,6-/m1/s1
CH$LINK: CAS 643-13-0
CH$LINK: KEGG C00085
CH$LINK: INCHIKEY GSXOAOHZAIYLCY-HSUXUTPPSA-N
AC$INSTRUMENT: Pegasus III TOF-MS system, Leco; GC 6890, Agilent Technologies
AC$INSTRUMENT_TYPE: GC-EI-TOF
AC$MASS_SPECTROMETRY: MS_TYPE MS
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$CHROMATOGRAPHY: COLUMN_NAME DB-17MS
AC$CHROMATOGRAPHY: RETENTION_INDEX 0.0000
AC$CHROMATOGRAPHY: RETENTION_TIME 1027.71 sec
MS$FOCUSED_ION: BASE_PEAK 315
MS$FOCUSED_ION: DERIVATIVE_TYPE 6 TMS
MS$DATA_PROCESSING: WHOLE ChromaTOF ver. 2.32 (Leco)
PK$SPLASH: splash10-014j-1943000000-0be5d726668730e99be0
PK$NUM_PEAK: 309
PK$PEAK: m/z int. rel.int.
  82 24 24
  83 9 9
  84 139 139
  85 36 36
  86 15 15
  87 28 28
  88 28 28
  89 308 308
  90 28 28
  91 19 19
  92 3 3
  93 5 5
  94 10 10
  95 4 4
  96 7 7
  97 5 5
  98 14 14
  99 38 38
  100 68 68
  101 249 249
  102 47 47
  103 617 617
  104 64 64
  105 60 60
  106 9 9
  107 10 10
  108 3 3
  109 4 4
  110 4 4
  111 14 14
  112 7 7
  113 46 46
  114 103 103
  115 61 61
  116 103 103
  117 174 174
  118 25 25
  119 53 53
  120 7 7
  121 15 15
  122 3 3
  123 6 6
  124 6 6
  125 5 5
  126 29 29
  127 25 25
  128 23 23
  129 526 526
  130 85 85
  131 146 146
  132 24 24
  133 414 414
  134 56 56
  135 72 72
  136 8 8
  137 21 21
  138 10 10
  139 5 5
