ACCESSION: KZ000191
RECORD_TITLE: D-(+)-Galactose; GC-EI-TOF; MS; 5 TMS; BP:147
DATE: 2016.01.19 (Created 2009.03.11, modified 2011.05.06)
AUTHORS: Ara T, Morishita Y, Shibata D, Kazusa DNA Research Institute
LICENSE: CC BY-SA
COMMENT: MassBase peak ID: MDGC1_01464_P000153
CH$NAME: D-(+)-Galactose
CH$COMPOUND_CLASS: Natural Product
CH$FORMULA: C6H12O6
CH$EXACT_MASS: 180.06339
CH$SMILES: OC[C@@H](O1)[C@H](O)[C@H](O)[C@@H](O)C(O)1
CH$IUPAC: InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3+,4+,5-,6?/m1/s1
CH$LINK: CAS 59-23-4
CH$LINK: KEGG C00124
CH$LINK: INCHIKEY WQZGKKKJIJFFOK-SVZMEOIVSA-N
AC$INSTRUMENT: Pegasus III TOF-MS system, Leco; GC 6890, Agilent Technologies
AC$INSTRUMENT_TYPE: GC-EI-TOF
AC$MASS_SPECTROMETRY: MS_TYPE MS
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$CHROMATOGRAPHY: COLUMN_NAME DB-17MS
AC$CHROMATOGRAPHY: RETENTION_INDEX 1847.6
AC$CHROMATOGRAPHY: RETENTION_TIME 861.062 sec
MS$FOCUSED_ION: BASE_PEAK 147
MS$FOCUSED_ION: DERIVATIVE_TYPE 5 TMS
MS$DATA_PROCESSING: WHOLE ChromaTOF ver. 2.32 (Leco)
PK$SPLASH: splash10-0ktb-0931000000-6f37a774d1ab64585c8d
PK$NUM_PEAK: 211
PK$PEAK: m/z int. rel.int.
  82 8 8
  83 34 34
  84 18 18
  85 15 15
  86 10 10
  87 19 19
  88 16 16
  89 254 254
  90 23 23
  91 11 11
  92 1 1
  94 1 1
  95 1 1
  96 11 11
  97 12 12
  98 4 4
  99 15 15
  100 50 50
  101 71 71
  102 33 33
  103 699 699
  104 70 70
  105 68 68
  106 8 8
  107 2 2
  108 1 1
  109 1 1
  110 1 1
  111 9 9
  112 4 4
  113 14 14
  114 15 15
  115 22 22
  116 23 23
  117 259 259
  118 28 28
  119 32 32
  120 3 3
  121 2 2
  125 2 2
  126 6 6
  127 11 11
  128 7 7
  129 270 270
  130 47 47
  131 88 88
  132 15 15
  133 183 183
  134 25 25
  135 15 15
  136 1 1
  137 1 1
  138 1 1
  139 1 1
  140 2 2
  141 5 5
  142 8 8
  143 43 43
  144 7 7
  145 14 14
  146 5 5
  147 999 999
  148 162 162
  149 98 98
  150 11 11
  151 5 5
  152 2 2
  153 2 2
  154 6 6
  155 3 3
  156 4 4
  157 176 176
  158 29 29
  159 20 20
  160 238 238
  161 57 57
  162 14 14
  163 26 26
  164 4 4
  165 2 2
  166 1 1
  167 1 1
  168 2 2
  169 12 12
  170 4 4
  171 3 3
  172 15 15
  173 11 11
  174 4 4
  175 13 13
  176 3 3
  177 16 16
  178 4 4
  179 2 2
  180 2 2
  181 1 1
  182 4 4
  183 2 2
  184 1 1
  185 2 2
  186 7 7
  187 5 5
  188 4 4
  189 65 65
  190 21 21
  191 29 29
  192 6 6
  193 3 3
  194 1 1
  196 2 2
  197 1 1
  198 1 1
  199 1 1
  200 3 3
  201 48 48
  202 13 13
  203 18 18
  204 118 118
  205 605 605
  206 126 126
  207 64 64
  208 9 9
  209 2 2
  210 3 3
  211 1 1
  214 19 19
  215 8 8
  216 8 8
  217 338 338
  218 75 75
  219 34 34
  220 7 7
  221 18 18
  222 4 4
  223 2 2
  224 1 1
  227 1 1
  228 2 2
  229 58 58
  230 22 22
  231 18 18
  232 7 7
  233 22 22
  234 9 9
  235 18 18
  236 4 4
  237 2 2
  238 1 1
  240 2 2
  241 1 1
  242 4 4
  243 6 6
  244 6 6
  245 6 6
  246 7 7
  247 7 7
  248 2 2
  249 1 1
  254 1 1
  256 1 1
  257 1 1
  259 3 3
  260 2 2
  261 1 1
  262 3 3
  263 1 1
  265 1 1
  268 7 7
  269 3 3
  270 2 2
  273 3 3
  274 4 4
  275 2 2
  276 1 1
  277 14 14
  278 6 6
  279 2 2
  290 1 1
  291 16 16
  292 5 5
  293 2 2
  300 2 2
  302 2 2
  303 1 1
  304 2 2
  305 13 13
  306 6 6
  307 18 18
  308 5 5
  309 2 2
  316 1 1
  317 1 1
  318 9 9
  319 389 389
  320 119 119
  321 56 56
  322 11 11
  323 2 2
  328 1 1
  331 1 1
  332 1 1
  333 1 1
  337 1 1
  342 2 2
  343 1 1
  344 4 4
  345 1 1
  347 1 1
  358 1 1
  365 1 1
  376 2 2
//
