ACCESSION: KZ000144
RECORD_TITLE: Indoleacetic acid; GC-EI-TOF; MS; 2 TMS; BP:202
DATE: 2016.01.19 (Created 2009.03.11, modified 2011.05.06)
AUTHORS: Ara T, Morishita Y, Shibata D, Kazusa DNA Research Institute
LICENSE: CC BY-SA
COMMENT: MassBase peak ID: MDGC1_03876_P000163
CH$NAME: Indole-3-acetic acid
CH$NAME: Indoleacetic acid
CH$COMPOUND_CLASS: Natural Product
CH$FORMULA: C10H9NO2
CH$EXACT_MASS: 175.06333
CH$SMILES: C1=CC=C2C(=C1)C(=CN2)CC(=O)O
CH$IUPAC: InChI=1S/C10H9NO2/c12-10(13)5-7-6-11-9-4-2-1-3-8(7)9/h1-4,6,11H,5H2,(H,12,13)
CH$LINK: CAS 87-51-4
CH$LINK: KEGG C00954
CH$LINK: INCHIKEY SEOVTRFCIGRIMH-UHFFFAOYSA-N
AC$INSTRUMENT: Pegasus III TOF-MS system, Leco; GC 6890, Agilent Technologies
AC$INSTRUMENT_TYPE: GC-EI-TOF
AC$MASS_SPECTROMETRY: MS_TYPE MS
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$CHROMATOGRAPHY: COLUMN_NAME DB-17MS
AC$CHROMATOGRAPHY: RETENTION_INDEX 2242.7
AC$CHROMATOGRAPHY: RETENTION_TIME 1011.11 sec
MS$FOCUSED_ION: BASE_PEAK 202
MS$FOCUSED_ION: DERIVATIVE_TYPE 2 TMS
MS$DATA_PROCESSING: WHOLE ChromaTOF ver. 2.32 (Leco)
PK$SPLASH: splash10-0udi-1793100000-7c78003038436ec5a902
PK$NUM_PEAK: 361
PK$PEAK: m/z int. rel.int.
  82 9 9
  83 14 14
  84 16 16
  85 15 15
  86 19 19
  87 22 22
  88 20 20
  89 25 25
  90 23 23
  91 27 27
  92 1 1
  96 11 11
  97 12 12
  98 25 25
  99 18 18
  100 9 9
  101 38 38
  102 65 65
  103 32 32
  104 18 18
  105 20 20
  106 18 18
  107 13 13
  108 6 6
  109 7 7
  110 7 7
  111 12 12
