ACCESSION: PB004085
RECORD_TITLE: Quercetin; LC-ESI-QQ; MS2; CE:35 eV; [M+H]+
DATE: 2016.01.19 (Created 2009.04.29, modified 2013.06.04)
AUTHORS: Schmidt J, Institute of Plant Biochemistry, Halle, Germany
LICENSE: CC BY-SA
COMMENT: IPB_RECORD: 3283
COMMENT: CONFIDENCE: confident structure
CH$NAME: Quercetin
CH$NAME: 2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one
CH$COMPOUND_CLASS: Natural Product; Flavonoids
CH$FORMULA: C15H10O7
CH$EXACT_MASS: 302.04265
CH$SMILES: C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O
CH$IUPAC: InChI=1S/C15H10O7/c16-7-4-10(19)12-11(5-7)22-15(14(21)13(12)20)6-1-2-8(17)9(18)3-6/h1-5,16-19,21H
CH$LINK: INCHIKEY REFJWTPEDVJJIY-UHFFFAOYSA-N
CH$LINK: PUBCHEM CID:5280343
AC$INSTRUMENT: TSQ QUANTUM AM
AC$INSTRUMENT_TYPE: LC-ESI-QQ
AC$MASS_SPECTROMETRY: MS_TYPE MS2
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: COLLISION_ENERGY 35 eV
AC$MASS_SPECTROMETRY: IONIZATION ESI
MS$FOCUSED_ION: PRECURSOR_TYPE [M+H]+
PK$SPLASH: splash10-0ug0-0940000000-eab382a0773efbd9b2fe
PK$NUM_PEAK: 153
PK$PEAK: m/z int. rel.int.
  39.000 11.931 0
  43.000 19.665 0
  53.000 25.501 1
  55.000 99.695 8
  57.000 16.086 0
  65.000 351.985 34
  66.000 14.733 0
  67.000 312.152 30
  69.000 1613.514 160
  71.000 47.158 3
  77.000 157.483 14
  79.000 124.508 11
  81.000 591.622 58
  83.000 98.371 8
  84.000 12.612 0
  86.000 12.824 0
  87.000 13.919 0
  89.000 31.743 2
  91.000 231.227 22
  92.000 37.174 2
  93.000 304.699 29
  94.000 83.915 7
  95.000 490.006 48
  97.000 150.274 14
  99.000 182.686 17
  100.000 14.235 0
  101.000 170.216 16
  103.000 183.678 17
  104.000 45.572 3
  105.000 328.569 31
  107.000 341.206 33
  108.000 29.067 1
  109.000 1834.873 182
  110.000 55.728 4
  111.000 954.809 94
  113.000 69.854 5
  115.000 749.791 73
  117.000 732.328 72
  119.000 140.338 13
  121.000 1665.211 165
  122.000 24.278 1
  123.000 679.121 66
  124.000 104.950 9
  125.000 28.503 1
  126.000 34.523 2
  127.000 1418.297 140
  128.000 193.830 18
  129.000 165.326 15
  131.000 800.234 79
  132.000 42.482 3
  133.000 341.215 33
  134.000 15.691 0
  135.000 570.906 56
  136.000 53.111 4
  137.000 6713.044 670
  139.000 282.427 27
  141.000 71.649 6
  142.000 54.524 4
  143.000 223.465 21
  144.000 33.442 2
  145.000 1468.606 145
  146.000 29.343 1
  147.000 224.433 21
  149.000 460.929 45
  150.000 91.766 8
  151.000 81.151 7
  152.000 18.401 0
  153.000 10000.000 999
  155.000 2773.160 276
  157.000 377.929 36
  158.000 36.268 2
  159.000 448.496 43
  160.000 155.784 14
  161.000 1182.413 117
  162.000 18.932 0
  163.000 1151.905 114
  165.000 2816.124 280
  166.000 289.755 27
  167.000 65.064 5
  168.000 24.347 1
  169.000 41.578 3
  171.000 95.257 8
  172.000 18.225 0
  173.000 2583.994 257
  174.000 47.858 3
  175.000 119.501 10
  176.000 27.375 1
  177.000 515.361 50
  178.000 31.799 2
  179.000 792.585 78
  183.000 2413.878 240
  184.000 252.733 24
  185.000 32.781 2
  187.000 1896.771 188
  188.000 47.255 3
  189.000 132.990 12
  190.000 71.394 6
  191.000 498.513 48
  192.000 22.428 1
  193.000 86.893 7
  194.000 26.554 1
  195.000 236.776 22
  197.000 18.649 0
  198.000 12.457 0
  200.000 207.241 19
  201.000 4871.762 486
  202.000 101.654 9
  203.000 126.781 11
  204.000 67.537 5
  205.000 234.717 22
  207.000 197.743 18
  211.000 781.450 77
  212.000 50.421 4
  213.000 176.505 16
  215.000 254.747 24
  216.000 32.308 2
  217.000 327.431 31
  218.000 33.720 2
  219.000 459.373 44
  221.000 197.286 18
  223.000 20.903 1
  224.000 15.777 0
  227.000 34.734 2
  228.000 1154.303 114
  229.000 9311.453 930
  230.000 47.767 3
  231.000 85.699 7
  232.000 267.703 25
  233.000 55.760 4
  235.000 16.057 0
  238.000 27.501 1
  239.000 610.520 60
  240.000 10.577 0
  241.000 33.378 2
  243.000 99.771 8
  245.000 490.095 48
  246.000 97.634 8
  247.000 346.292 33
  255.000 69.328 5
  256.000 130.121 12
  257.000 2327.081 231
  258.000 101.098 9
  261.000 43.624 3
  267.000 33.507 2
  268.000 16.761 0
  269.000 73.514 6
  273.000 53.704 4
  274.000 663.884 65
  283.000 18.249 0
  285.000 951.087 94
  286.000 157.379 14
  301.000 44.413 3
  303.000 1380.688 137
//
