ACCESSION: PB004142
RECORD_TITLE: Kaempferol; LC-ESI-QQ; MS2; CE:35 eV; [M-H]-
DATE: 2016.01.19 (Created 2009.04.29, modified 2013.06.04)
AUTHORS: Schmidt J, Institute of Plant Biochemistry, Halle, Germany
LICENSE: CC BY-SA
COMMENT: IPB_RECORD: 3341
COMMENT: CONFIDENCE: confident structure
CH$NAME: Kaempferol
CH$NAME: 3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one
CH$COMPOUND_CLASS: Natural Product; Flavonoids
CH$FORMULA: C15H10O6
CH$EXACT_MASS: 286.04774
CH$SMILES: C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O
CH$IUPAC: InChI=1S/C15H10O6/c16-8-3-1-7(2-4-8)15-14(20)13(19)12-10(18)5-9(17)6-11(12)21-15/h1-6,16-18,20H
CH$LINK: INCHIKEY IYRMWMYZSQPJKC-UHFFFAOYSA-N
CH$LINK: PUBCHEM CID:5280863
AC$INSTRUMENT: TSQ QUANTUM AM
AC$INSTRUMENT_TYPE: LC-ESI-QQ
AC$MASS_SPECTROMETRY: MS_TYPE MS2
AC$MASS_SPECTROMETRY: ION_MODE NEGATIVE
AC$MASS_SPECTROMETRY: COLLISION_ENERGY 35 eV
AC$MASS_SPECTROMETRY: IONIZATION ESI
MS$FOCUSED_ION: PRECURSOR_TYPE [M-H]-
PK$SPLASH: splash10-000l-0930000000-947afb7405c4ceaa009e
PK$NUM_PEAK: 150
PK$PEAK: m/z int. rel.int.
  59.000 61.248 5
  60.000 11.160 0
  63.000 243.869 23
  64.000 47.407 3
  65.000 795.021 78
  66.000 31.472 2
  67.000 386.845 37
  69.000 123.199 11
  77.000 72.775 6
  78.000 53.267 4
  79.000 231.076 22
  80.000 118.138 10
  83.000 990.614 98
  89.000 69.788 5
  90.000 21.442 1
  91.000 915.118 90
  92.000 645.703 63
  93.000 6990.760 698
  94.000 178.272 16
  95.000 1165.900 115
  97.000 184.700 17
  102.000 12.895 0
  103.000 20.653 1
  104.000 21.302 1
  105.000 526.127 51
  107.000 1902.097 189
  108.000 3043.675 303
  109.000 2552.717 254
  110.000 50.689 4
  111.000 102.095 9
  113.000 18.016 0
  115.000 591.856 58
  117.000 9147.357 913
  118.000 92.417 8
  119.000 2162.394 215
  120.000 974.455 96
  121.000 1414.043 140
  123.000 1547.618 153
  124.000 237.968 22
  125.000 258.029 24
  126.000 20.338 1
  127.000 92.116 8
  128.000 187.588 17
  129.000 1362.571 135
  130.000 1243.388 123
  131.000 2401.990 239
  132.000 568.941 55
  133.000 1996.388 198
  134.000 33.062 2
  135.000 3202.565 319
  136.000 1375.780 136
  137.000 1955.761 194
  139.000 394.436 38
  140.000 17.469 0
  141.000 1482.323 147
  142.000 191.571 18
  143.000 7976.231 796
  144.000 91.734 8
  145.000 6637.127 662
  146.000 585.331 57
  147.000 364.638 35
  148.000 172.552 16
  149.000 77.149 6
  150.000 95.900 8
  151.000 1456.579 144
  152.000 21.546 1
  153.000 180.611 17
  154.000 3790.071 378
  155.000 4748.036 473
  156.000 3768.298 375
  157.000 6451.909 644
  158.000 2803.291 279
  159.000 9328.588 931
  160.000 63.912 5
  161.000 5155.763 514
  162.000 138.197 12
  163.000 1768.437 175
  164.000 1229.484 121
  165.000 572.615 56
  167.000 3870.740 386
  168.000 1337.246 132
  169.000 2751.683 274
  170.000 658.137 64
  171.000 5141.394 513
  172.000 133.734 12
  173.000 3322.871 331
  174.000 426.922 41
  175.000 515.259 50
  178.000 11.600 0
  179.000 119.380 10
  180.000 135.623 12
  181.000 36.295 2
  182.000 2708.565 269
  183.000 6802.652 679
  184.000 3998.446 398
  185.000 6062.904 605
  186.000 307.494 29
  187.000 7129.459 711
  188.000 212.446 20
  189.000 310.588 30
  190.000 247.268 23
  191.000 1134.531 112
  192.000 239.445 22
  193.000 13.317 0
  194.000 48.626 3
  195.000 3102.896 309
  196.000 1102.586 109
  197.000 651.365 64
  198.000 1053.283 104
  199.000 1190.293 118
  200.000 737.145 72
  201.000 1683.432 167
  202.000 359.473 34
  205.000 72.533 6
  210.000 1783.332 177
  211.000 9768.742 975
  212.000 692.059 68
  213.000 2762.800 275
  214.000 3461.890 345
  215.000 781.473 77
  216.000 113.069 10
  217.000 251.207 24
  219.000 422.592 41
  223.000 409.605 39
  224.000 149.792 13
  225.000 149.043 13
  226.000 215.116 20
  227.000 9328.365 931
  228.000 346.082 33
  229.000 2560.861 255
  231.000 13.846 0
  237.000 42.266 3
  238.000 602.615 59
  239.000 8230.485 822
  240.000 1467.019 145
  241.000 258.255 24
  242.000 90.456 8
  243.000 1155.014 114
  250.000 18.221 0
  255.000 5404.882 539
  256.000 484.900 47
  257.000 387.497 37
  258.000 23.601 1
  266.000 20.441 1
  267.000 1736.752 172
  268.000 812.077 80
  269.000 153.421 14
  283.000 146.304 13
  284.000 198.346 18
  285.000 10000.000 999
//
