ACCESSION: PB002103
RECORD_TITLE: Oxycodone; LC-ESI-QQ; MS2; CE:40 eV; [M+H]+
DATE: 2016.01.19 (Created 2008.06.06, modified 2013.06.04)
AUTHORS: Schmidt J, Institute of Plant Biochemistry, Halle, Germany
LICENSE: CC BY-SA
COMMENT: IPB_RECORD: 1423
COMMENT: CONFIDENCE: confident structure
CH$NAME: Oxycodone
CH$NAME: Morphinan-6-one, 4,5alpha-epoxy-14-hydroxy-3-methoxy-17-methyl-
CH$COMPOUND_CLASS: Natural Product; Morphinan Alkaloids
CH$FORMULA: C18H21NO4
CH$EXACT_MASS: 315.14706
CH$SMILES: CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O
CH$IUPAC: InChI=1S/C18H21NO4/c1-19-8-7-17-14-10-3-4-12(22-2)15(14)23-16(17)11(20)5-6-18(17,21)13(19)9-10/h3-4,13,16,21H,5-9H2,1-2H3
CH$LINK: INCHIKEY BRUQQQPBMZOVGD-UHFFFAOYSA-N
CH$LINK: PUBCHEM CID:4635
AC$INSTRUMENT: TSQ 7000
AC$INSTRUMENT_TYPE: LC-ESI-QQ
AC$MASS_SPECTROMETRY: MS_TYPE MS2
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: COLLISION_ENERGY 40 eV
AC$MASS_SPECTROMETRY: IONIZATION ESI
MS$FOCUSED_ION: PRECURSOR_TYPE [M+H]+
PK$SPLASH: splash10-0006-1490000000-1ec9bd9b26b7b165bd9c
PK$NUM_PEAK: 191
PK$PEAK: m/z int. rel.int.
  28.000 26.023 1
  29.000 33.079 2
  31.000 12.645 0
  32.000 20.383 1
  41.000 34.419 2
  42.000 324.666 31
  43.000 440.744 43
  44.000 732.154 72
  45.000 194.299 18
  46.000 24.050 1
  55.000 178.999 16
  56.000 102.473 9
  57.000 49.997 3
  58.000 910.749 90
  59.000 452.175 44
  67.000 15.907 0
  68.000 23.544 1
  69.000 57.407 4
  70.000 1489.245 147
  71.000 387.257 37
  72.000 74.225 6
  80.000 74.326 6
  81.000 26.377 1
  82.000 107.379 9
  83.000 61.504 5
  84.000 98.502 8
  91.000 254.639 24
  92.000 29.791 1
  93.000 41.677 3
  94.000 732.205 72
  95.000 47.974 3
  96.000 74.098 6
  97.000 35.203 2
  103.000 76.374 6
  105.000 35.683 2
  106.000 41.980 3
  107.000 16.742 0
  108.000 266.247 25
  109.000 103.333 9
  110.000 98.098 8
  115.000 168.959 15
  116.000 62.288 5
  117.000 13.909 0
  118.000 55.257 4
  119.000 58.722 4
  120.000 67.776 5
  121.000 23.899 1
  122.000 105.482 9
  123.000 18.436 0
  124.000 38.895 2
  128.000 157.224 14
  129.000 143.088 13
  130.000 137.170 12
  131.000 493.119 48
  132.000 408.627 39
  133.000 271.356 26
  134.000 24.227 1
  135.000 44.332 3
  136.000 34.495 2
  137.000 123.463 11
  140.000 10.141 0
  141.000 182.362 17
  142.000 124.576 11
  143.000 113.044 10
  144.000 219.057 20
  145.000 98.275 8
  146.000 65.550 5
  147.000 38.313 2
  148.000 117.267 10
  149.000 69.495 5
  151.000 24.000 1
  152.000 67.548 5
  153.000 581.859 57
  154.000 164.053 15
  155.000 186.763 17
  156.000 96.707 8
  157.000 281.851 27
  158.000 162.662 15
  159.000 736.024 72
  160.000 362.701 35
  161.000 398.865 38
  162.000 239.390 22
  163.000 66.031 5
  164.000 47.089 3
  165.000 215.845 20
  166.000 22.356 1
  167.000 495.926 48
  168.000 149.992 13
  169.000 372.033 36
  170.000 139.244 12
  171.000 156.238 14
  172.000 316.725 30
  173.000 214.758 20
  174.000 557.607 54
  175.000 2033.397 202
  176.000 309.568 29
  177.000 35.734 2
  178.000 60.897 5
  179.000 144.782 13
  180.000 27.060 1
  181.000 1640.197 163
  182.000 298.390 28
  183.000 347.629 33
  184.000 473.696 46
  185.000 233.396 22
  186.000 169.035 15
  187.000 2375.310 236
  188.000 433.461 42
  189.000 257.775 24
  190.000 117.798 10
  191.000 48.151 3
  192.000 27.414 1
  193.000 147.286 13
  194.000 233.042 22
  195.000 819.150 80
  196.000 624.422 61
  197.000 804.862 79
  198.000 576.144 56
  199.000 1302.431 129
  200.000 431.185 42
  201.000 250.113 24
  202.000 679.249 66
  203.000 390.671 38
  204.000 27.920 1
  205.000 20.661 1
  206.000 48.278 3
  207.000 147.488 13
  208.000 96.606 8
  209.000 383.767 37
  210.000 510.417 50
  211.000 592.784 58
  212.000 3213.503 320
  213.000 2615.889 260
  214.000 329.445 31
  215.000 234.560 22
  216.000 149.916 13
  218.000 30.878 2
  219.000 47.114 3
  220.000 351.650 34
  221.000 505.409 49
  222.000 295.634 28
  223.000 375.093 36
  224.000 1359.611 134
  225.000 1203.069 119
  226.000 2614.448 260
  227.000 1271.047 126
  228.000 906.753 89
  229.000 382.832 37
  230.000 153.305 14
  231.000 34.545 2
  233.000 46.735 3
  234.000 132.517 12
  235.000 89.221 7
  236.000 179.858 16
  237.000 452.276 44
  238.000 451.720 44
  239.000 334.301 32
  240.000 1911.527 190
  241.000 10000.000 999
  242.000 1080.264 107
  243.000 185.296 17
  247.000 38.592 2
  248.000 387.055 37
  249.000 124.095 11
  250.000 279.878 26
  251.000 35.456 2
  252.000 578.951 56
  253.000 77.335 6
  254.000 694.144 68
  255.000 711.291 70
  256.000 4676.093 466
  257.000 639.696 62
  264.000 265.817 25
  265.000 401.900 39
  266.000 687.822 67
  267.000 435.585 42
  268.000 442.818 43
  269.000 225.127 21
  270.000 615.646 60
