ACCESSION: PB001608
RECORD_TITLE: Codeine; LC-ESI-QQ; MS2; CE:40 eV; [M+H]+
DATE: 2016.01.19 (Created 2008.05.29, modified 2013.06.04)
AUTHORS: Schmidt J, Institute of Plant Biochemistry, Halle, Germany
LICENSE: CC BY-SA
COMMENT: IPB_RECORD: 924
COMMENT: CONFIDENCE: confident structure
CH$NAME: Codeine
CH$NAME: 7,8-Didehydro-4,5-epoxy-3-methoxy-17-methyl-(5,6)-morphinan-6-ol
CH$COMPOUND_CLASS: Natural Product; Morphinan Alkaloids
CH$FORMULA: C18H21NO3
CH$EXACT_MASS: 299.15214
CH$SMILES: CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O
CH$IUPAC: InChI=1S/C18H21NO3/c1-19-8-7-18-11-4-5-13(20)17(18)22-16-14(21-2)6-3-10(15(16)18)9-12(11)19/h3-6,11-13,17,20H,7-9H2,1-2H3/t11-,12+,13-,17-,18-/m0/s1
CH$LINK: INCHIKEY OROGSEYTTFOCAN-DNJOTXNNSA-N
CH$LINK: PUBCHEM CID:5284371
AC$INSTRUMENT: TSQ 7000
AC$INSTRUMENT_TYPE: LC-ESI-QQ
AC$MASS_SPECTROMETRY: MS_TYPE MS2
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: COLLISION_ENERGY 40 eV
AC$MASS_SPECTROMETRY: IONIZATION ESI
MS$FOCUSED_ION: PRECURSOR_TYPE [M+H]+
PK$SPLASH: splash10-0lea-1930000000-48dcc53ac80bf97d1f2d
PK$NUM_PEAK: 208
PK$PEAK: m/z int. rel.int.
  28.000 10.680 0
  29.000 34.027 2
  30.000 298.501 28
  31.000 150.822 14
  32.000 48.819 3
  33.000 17.103 0
  41.000 73.336 6
  42.000 103.310 9
  43.000 301.894 29
  44.000 3023.462 301
  45.000 169.720 15
  46.000 19.217 0
  53.000 27.189 1
  55.000 1079.080 106
  56.000 265.540 25
  57.000 834.756 82
  58.000 4015.672 400
  59.000 62.005 5
  60.000 38.181 2
  65.000 15.476 0
  67.000 254.876 24
  68.000 20.844 1
  69.000 298.072 28
  70.000 55.923 4
  71.000 167.193 15
  72.000 16.996 0
  77.000 209.371 19
  78.000 15.936 0
  79.000 187.145 17
  80.000 16.680 0
  81.000 190.793 18
  82.000 35.786 2
  83.000 253.571 24
  84.000 29.972 1
  85.000 11.634 0
  86.000 14.203 0
  91.000 418.822 40
  92.000 14.548 0
  93.000 240.415 23
  94.000 101.422 9
  95.000 130.719 12
  96.000 38.289 2
  97.000 123.048 11
  103.000 200.954 19
  104.000 20.083 1
  105.000 126.898 11
  106.000 21.205 1
  107.000 177.109 16
  108.000 68.251 5
  109.000 50.742 4
  110.000 26.830 1
  112.000 12.258 0
  115.000 594.164 58
  116.000 70.005 6
  117.000 165.492 15
  118.000 47.245 3
  119.000 65.917 5
  120.000 59.905 4
  121.000 488.090 47
  122.000 122.315 11
  123.000 27.665 1
  124.000 27.723 1
  127.000 375.992 36
  128.000 717.941 70
  129.000 587.783 57
  130.000 81.518 7
  131.000 496.716 48
  132.000 231.223 22
  133.000 74.322 6
  134.000 86.775 7
  135.000 58.685 4
  136.000 40.848 3
  137.000 1299.414 128
  138.000 66.334 5
  139.000 52.624 4
  140.000 18.664 0
  141.000 1783.591 177
  142.000 216.087 20
  143.000 493.178 48
  144.000 2076.675 206
  145.000 436.378 42
  146.000 363.595 35
  147.000 207.671 19
  148.000 100.263 9
  149.000 146.269 13
  150.000 60.019 5
  151.000 153.337 14
  152.000 791.673 78
  153.000 4237.801 422
  154.000 735.188 72
  155.000 5236.186 522
  156.000 1268.383 125
  157.000 672.392 66
  158.000 1454.523 144
  159.000 2143.365 213
  160.000 390.449 38
  161.000 3370.233 336
  162.000 231.807 22
  163.000 120.703 11
  164.000 321.872 31
  165.000 10000.000 999
  166.000 936.698 92
  167.000 909.381 89
  168.000 1801.534 179
  169.000 778.384 76
  170.000 700.876 69
  171.000 4820.802 481
  172.000 1934.821 192
  173.000 396.197 38
  174.000 626.981 61
  175.000 850.431 84
  176.000 193.154 18
  177.000 496.605 48
  178.000 928.414 91
  179.000 907.367 89
  180.000 450.720 44
