ACCESSION: LQB00650
RECORD_TITLE: TG 51:2; LC-ESI-QTOF; MS2
DATE: 2016.10.03
AUTHORS: Kazutaka Ikeda, Hiroshi Tsugawa, Makoto Arita, RIKEN Center for Integrative Medical Sciences, Japan
LICENSE: CC-BY
COPYRIGHT: Copyright(C) 2017 RIKEN IMS
COMMENT:  Found in mouse small intestine; TwoDicalId=107; MgfFile=160906_Small_Intestine_EPA_Pos_08; MgfId=3534
CH$NAME: TG 51:2
CH$COMPOUND_CLASS:  TAG
CH$FORMULA: C54H100O6
CH$EXACT_MASS: 845.3879999999999
CH$SMILES: CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCC)COC(=O)CCCCCCCC\C=C/C=C\CCCCC
CH$IUPAC: InChI=1S/C54H100O6/c1-4-7-10-13-16-19-22-25-27-29-32-35-38-41-44-47-53(56)59-50-51(49-58-52(55)46-43-40-37-34-31-24-21-18-15-12-9-6-3)60-54(57)48-45-42-39-36-33-30-28-26-23-20-17-14-11-8-5-2/h16,19,22,25,51H,4-15,17-18,20-21,23-24,26-50H2,1-3H3/b19-16-,25-22-
CH$LINK: INCHIKEY YHIVOPJWCZHFSR-OCGDUTRDNA-N
AC$INSTRUMENT: AB Sciex TripleTOF 5600+ system (Q-TOF) equipped with a DuoSpray ion source
AC$INSTRUMENT_TYPE: LC-ESI-QTOF
AC$MASS_SPECTROMETRY: MS_TYPE MS2
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: COLLISION_ENERGY 45V
AC$CHROMATOGRAPHY: COLUMN_NAME Acquity UPLC Peptide BEH C18 column (50*2.1 mm; 1.7 um; 130A)(Waters Co.,Milford, MA, USA)
AC$CHROMATOGRAPHY: COLUMN_TEMPETURE 45 C
AC$CHROMATOGRAPHY: FLOW_GRADIENT 0 min 0% B; 1 min 0% B; 5 min 40% B; 7.5 min 64% B; 12.0 min 64% B; 12.5 min 82.5% B, 19 min 85% B; 20 min 95% B; 20.1 min 0% B; 25 min 0% B.
AC$CHROMATOGRAPHY: FLOW_RATE 0.3 mL/min
AC$CHROMATOGRAPHY: RETENTION_TIME 14.62342
AC$CHROMATOGRAPHY: SOLVENT A 1:1:3 acetonitrile:methanol:water (v/v/v) with 5 mM ammonium acetate and 10 nM EDTA.
AC$CHROMATOGRAPHY: SOLVENT B 100% isopropanol with 5 mM ammonium acetate and 10 nM EDTA.
MS$FOCUSED_ION: PRECURSOR_TYPE [M+NH4]+
MS$FOCUSED_ION: PRECURSOR_M/Z 862.7868
MS$FOCUSED_ION: INTENSITY 16751
PK$SPLASH: splash10-0409-0000090000-c283393e975d3fff3c84
PK$NUM_PEAK: 83
PK$PEAK: m/z int. rel.int.
  71.085	418	15
  79.055	172	6
  81.07	960	35
  83.086	632	23
  85.102	254	9
  95.086	1272	46
  97.1	541	19
  109.099	652	23
  111.117	266	9
  121.1	479	17
  123.117	470	17
  135.118	398	14
  137.132	295	10
  163.151	143	5
  177.163	142	5
  179.18	140	5
  225.218	205	7
  225.23	162	5
  233.224	181	6
  237.223	194	7
  239.237	998	36
  245.225	459	16
  247.244	419	15
  251.237	625	22
  253.254	305	11
  263.235	1203	43
  265.253	999	36
  279.266	80	2
  283.243	40	1
  299.263	142	5
  301.256	30	1
  303.278	33	1
  311.258	50	1
  313.273	631	23
  319.265	387	14
  321.286	55	2
  325.268	81	2
  327.29	297	10
  335.256	30	1
  337.271	111	4
  339.288	399	14
  341.3	91	3
  535.471	91	3
  537.486	63	2
  547.469	194	7
  547.483	112	4
  547.496	102	3
  549.489	1702	62
  551.504	345	12
  561.487	3989	145
  561.747	74	2
  563.504	22172	809
  563.585	56	2
  564.499	70	2
  565.519	15384	561
  573.703	69	2
  575.503	15232	555
  576.481	63	2
  577.52	13594	496
  579.532	115	4
  587.665	123	4
  587.702	80	2
  589.519	27402	999
  590.515	125	4
  591.534	4008	146
  603.535	6940	253
  605.543	125	4
  617.531	184	6
  617.557	510	18
  617.588	111	4
  685.405	133	4
  685.424	225	8
  685.45	287	10
  827.753	110	4
  845.718	81	2
  845.749	173	6
  845.775	234	8
  856.722	20	0
  860.051	41	1
  862.725	184	6
  862.76	1258	45
  862.793	3752	136
  863.771	20	0
//
