ACCESSION: LQB00431
RECORD_TITLE: ChE 20:3; LC-ESI-QTOF; MS2
DATE: 2016.10.03
AUTHORS: Kazutaka Ikeda, Hiroshi Tsugawa, Makoto Arita, RIKEN Center for Integrative Medical Sciences, Japan
LICENSE: CC-BY
COPYRIGHT: Copyright(C) 2017 RIKEN IMS
COMMENT:  Found in mouse plasma; TwoDicalId=123; MgfFile=160819_Plasma_Normal_Pos_05; MgfId=2857
CH$NAME: ChE 20:3
CH$COMPOUND_CLASS:  CE
CH$FORMULA: C47H78O2
CH$EXACT_MASS: 675.139
CH$SMILES: CCCCC\C=C/C\C=C/C\C=C/CCCCCCC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@H](CC[C@H]4[C@@H]3CC=C2C1)[C@H](C)CCCC(C)C
CH$IUPAC: InChI=1S/C47H78O2/c1-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-27-45(48)49-40-32-34-46(5)39(36-40)28-29-41-43-31-30-42(38(4)26-24-25-37(2)3)47(43,6)35-33-44(41)46/h11-12,14-15,17-18,28,37-38,40-44H,7-10,13,16,19-27,29-36H2,1-6H3/b12-11-,15-14-,18-17-/t38-,40+,41+,42-,43+,44+,46+,47-/m1/s1
CH$LINK: INCHIKEY MLPRJPSMAFZPLA-BBFGHUFCSA-N
AC$INSTRUMENT: AB Sciex TripleTOF 5600+ system (Q-TOF) equipped with a DuoSpray ion source
AC$INSTRUMENT_TYPE: LC-ESI-QTOF
AC$MASS_SPECTROMETRY: MS_TYPE MS2
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: COLLISION_ENERGY 45V
AC$CHROMATOGRAPHY: COLUMN_NAME Acquity UPLC Peptide BEH C18 column (50*2.1 mm; 1.7 um; 130A)(Waters Co.,Milford, MA, USA)
AC$CHROMATOGRAPHY: COLUMN_TEMPETURE 45 C
AC$CHROMATOGRAPHY: FLOW_GRADIENT 0 min 0% B; 1 min 0% B; 5 min 40% B; 7.5 min 64% B; 12.0 min 64% B; 12.5 min 82.5% B, 19 min 85% B; 20 min 95% B; 20.1 min 0% B; 25 min 0% B.
AC$CHROMATOGRAPHY: FLOW_RATE 0.3 mL/min
AC$CHROMATOGRAPHY: RETENTION_TIME 14.62495
AC$CHROMATOGRAPHY: SOLVENT A 1:1:3 acetonitrile:methanol:water (v/v/v) with 5 mM ammonium acetate and 10 nM EDTA.
AC$CHROMATOGRAPHY: SOLVENT B 100% isopropanol with 5 mM ammonium acetate and 10 nM EDTA.
MS$FOCUSED_ION: PRECURSOR_TYPE [M+NH4]+
MS$FOCUSED_ION: PRECURSOR_M/Z 692.6318
MS$FOCUSED_ION: INTENSITY 9100
PK$SPLASH: splash10-014i-0449000000-beefbb558654f7f0795d
PK$NUM_PEAK: 80
PK$PEAK: m/z int. rel.int.
  71.085	90	5
  79.052	85	5
  81.068	253	16
  83.085	167	10
  85.099	50	3
  91.053	85	5
  93.068	95	6
  95.085	347	22
  97.099	152	9
  105.069	141	9
  107.084	167	10
  109.1	407	26
  111.115	177	11
  119.085	141	9
  121.1	286	18
  123.115	207	13
  125.13	111	7
  133.099	188	12
  135.116	545	35
  137.133	65	4
  145.103	55	3
  147.116	856	55
  149.13	320	20
  151.15	121	7
  159.119	121	7
  161.131	1188	76
  163.147	264	17
  165.163	187	12
  173.136	130	8
  175.147	928	60
  177.162	146	9
  179.178	326	21
  187.142	116	7
  187.153	90	5
  189.162	506	32
  191.177	125	8
  193.196	163	10
  201.164	361	23
  203.179	515	33
  205.193	224	14
  207.212	140	9
  215.177	646	41
  217.194	428	27
  219.209	259	16
  221.228	65	4
  229.196	422	27
  231.21	50	3
  233.225	413	26
  235.24	126	8
  241.195	75	4
  243.209	831	53
  245.225	197	12
  247.238	327	21
  247.251	158	10
  255.211	65	4
  257.223	524	33
  259.243	759	49
  261.255	226	14
  271.238	74	4
  273.257	406	26
  275.28	33	2
  285.254	65	4
  287.273	544	35
  299.275	105	6
  305.251	70	4
  313.283	136	8
  313.301	65	4
  327.31	65	4
  341.322	30	1
  368.202	60	3
  369.267	16	1
  369.351	15454	999
  370.353	78	5
  371.343	12	0
  371.369	115	7
  456.967	16	1
  634.547	15	0
  674.506	11	0
  675.612	25	1
  692.484	10	0
//
