ACCESSION: LQB01009
RECORD_TITLE: TG 56:10; LC-ESI-QTOF; MS2
DATE: 2016.10.03
AUTHORS: Kazutaka Ikeda, Hiroshi Tsugawa, Makoto Arita, RIKEN Center for Integrative Medical Sciences, Japan
LICENSE: CC-BY
COPYRIGHT: Copyright(C) 2017 RIKEN IMS
COMMENT:  Found in mouse liver; TwoDicalId=599; MgfFile=160824_Liver_EPA_Pos_10; MgfId=2547
CH$NAME: TG 56:10
CH$COMPOUND_CLASS:  TAG
CH$FORMULA: C59H94O6
CH$EXACT_MASS: 899.395
CH$SMILES: CCCCC\C=C/C=C\CCCCCCCCC(=O)OCC(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCC\C=C/C=C\C=C/CC
CH$IUPAC: InChI=1S/C59H94O6/c1-4-7-10-13-16-19-22-25-28-29-32-34-37-40-43-46-49-52-58(61)64-55-56(65-59(62)53-50-47-44-41-38-35-31-27-24-21-18-15-12-9-6-3)54-63-57(60)51-48-45-42-39-36-33-30-26-23-20-17-14-11-8-5-2/h7,9-10,12,15-21,23-26,28,32,34,40,43,56H,4-6,8,11,13-14,22,27,29-31,33,35-39,41-42,44-55H2,1-3H3/b10-7-,12-9-,18-15-,19-16-,20-17-,24-21-,26-23-,28-25-,34-32-,43-40-
CH$LINK: INCHIKEY AAFWHBKWHROFLW-KFODQXHWNA-N
AC$INSTRUMENT: AB Sciex TripleTOF 5600+ system (Q-TOF) equipped with a DuoSpray ion source
AC$INSTRUMENT_TYPE: LC-ESI-QTOF
AC$MASS_SPECTROMETRY: MS_TYPE MS2
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: COLLISION_ENERGY 45V
AC$CHROMATOGRAPHY: COLUMN_NAME Acquity UPLC Peptide BEH C18 column (50*2.1 mm; 1.7 um; 130A)(Waters Co.,Milford, MA, USA)
AC$CHROMATOGRAPHY: COLUMN_TEMPETURE 45 C
AC$CHROMATOGRAPHY: FLOW_GRADIENT 0 min 0% B; 1 min 0% B; 5 min 40% B; 7.5 min 64% B; 12.0 min 64% B; 12.5 min 82.5% B, 19 min 85% B; 20 min 95% B; 20.1 min 0% B; 25 min 0% B.
AC$CHROMATOGRAPHY: FLOW_RATE 0.3 mL/min
AC$CHROMATOGRAPHY: RETENTION_TIME 13.71478
AC$CHROMATOGRAPHY: SOLVENT A 1:1:3 acetonitrile:methanol:water (v/v/v) with 5 mM ammonium acetate and 10 nM EDTA.
AC$CHROMATOGRAPHY: SOLVENT B 100% isopropanol with 5 mM ammonium acetate and 10 nM EDTA.
MS$FOCUSED_ION: PRECURSOR_TYPE [M+NH4]+
MS$FOCUSED_ION: PRECURSOR_M/Z 916.7379
MS$FOCUSED_ION: INTENSITY 1169
PK$SPLASH: splash10-0002-0332095014-376f3df7dcd8a9c0dd94
PK$NUM_PEAK: 76
PK$PEAK: m/z int. rel.int.
  79.053	71	30
  81.068	50	21
  91.055	60	25
  93.069	60	25
  95.086	86	37
  107.083	61	26
  109.102	60	25
  117.07	60	25
  121.102	90	38
  131.086	94	40
  145.101	50	21
  159.113	70	30
  163.149	90	38
  171.121	84	36
  173.132	111	48
  175.148	83	35
  177.118	53	22
  185.135	70	30
  186.997	182	78
  187.148	53	22
  197.125	73	31
  199.146	70	30
  201.156	50	21
  201.165	222	96
  203.144	50	21
  203.178	50	21
  243.212	50	21
  261.22	162	70
  263.231	50	21
  267.197	50	21
  267.209	182	78
  268.997	160	69
  285.219	213	92
  285.259	30	12
  311.264	40	17
  317.248	40	17
  331.289	30	12
  335.258	216	93
  337.266	153	66
  337.282	378	163
  339.296	51	22
  341.249	30	12
  359.277	30	12
  571.445	82	35
  571.456	101	43
  571.466	111	48
  571.484	265	114
  595.471	70	30
  597.488	2311	999
  598.488	157	67
  599.498	35	15
  619.442	40	17
  619.453	143	61
  619.463	121	52
  619.47	111	48
  619.48	194	83
  619.507	102	44
  621.485	644	278
  621.507	214	92
  623.519	80	34
  645.477	50	21
  647.505	70	30
  789.601	30	12
  817.625	33	14
  881.722	63	27
  899.547	40	17
  899.705	255	110
  899.761	80	34
  900.721	20	8
  916.568	100	43
  916.65	26	11
  916.699	224	96
  916.731	247	106
  916.748	499	215
  916.767	183	79
  916.787	115	49
//
