ACCESSION: LQB00843
RECORD_TITLE: TG 54:8; LC-ESI-QTOF; MS2
DATE: 2016.10.03
AUTHORS: Kazutaka Ikeda, Hiroshi Tsugawa, Makoto Arita, RIKEN Center for Integrative Medical Sciences, Japan
LICENSE: CC-BY
COPYRIGHT: Copyright(C) 2017 RIKEN IMS
COMMENT:  Found in mouse small intestine; TwoDicalId=429; MgfFile=160906_Small_Intestine_EPA_Pos_09; MgfId=3095
CH$NAME: TG 54:8
CH$COMPOUND_CLASS:  TAG
CH$FORMULA: C57H94O6
CH$EXACT_MASS: 875.3729999999999
CH$SMILES: CCCCCCCC\C=C/CCCCCC(=O)OCC(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCC\C=C/C=C\CCCCC
CH$IUPAC: InChI=1S/C57H94O6/c1-4-7-10-13-16-19-22-25-27-28-30-32-35-38-41-44-47-50-56(59)62-53-54(52-61-55(58)49-46-43-40-37-34-31-24-21-18-15-12-9-6-3)63-57(60)51-48-45-42-39-36-33-29-26-23-20-17-14-11-8-5-2/h7,10,16-17,19-20,23,25-27,30-32,34,38,41,54H,4-6,8-9,11-15,18,21-22,24,28-29,33,35-37,39-40,42-53H2,1-3H3/b10-7-,19-16-,20-17-,26-23-,27-25-,32-30-,34-31-,41-38-
CH$LINK: INCHIKEY DBFHSLPVJQVFBG-OGHWRWCLNA-N
AC$INSTRUMENT: AB Sciex TripleTOF 5600+ system (Q-TOF) equipped with a DuoSpray ion source
AC$INSTRUMENT_TYPE: LC-ESI-QTOF
AC$MASS_SPECTROMETRY: MS_TYPE MS2
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: COLLISION_ENERGY 45V
AC$CHROMATOGRAPHY: COLUMN_NAME Acquity UPLC Peptide BEH C18 column (50*2.1 mm; 1.7 um; 130A)(Waters Co.,Milford, MA, USA)
AC$CHROMATOGRAPHY: COLUMN_TEMPETURE 45 C
AC$CHROMATOGRAPHY: FLOW_GRADIENT 0 min 0% B; 1 min 0% B; 5 min 40% B; 7.5 min 64% B; 12.0 min 64% B; 12.5 min 82.5% B, 19 min 85% B; 20 min 95% B; 20.1 min 0% B; 25 min 0% B.
AC$CHROMATOGRAPHY: FLOW_RATE 0.3 mL/min
AC$CHROMATOGRAPHY: RETENTION_TIME 13.82065
AC$CHROMATOGRAPHY: SOLVENT A 1:1:3 acetonitrile:methanol:water (v/v/v) with 5 mM ammonium acetate and 10 nM EDTA.
AC$CHROMATOGRAPHY: SOLVENT B 100% isopropanol with 5 mM ammonium acetate and 10 nM EDTA.
MS$FOCUSED_ION: PRECURSOR_TYPE [M+NH4]+
MS$FOCUSED_ION: PRECURSOR_M/Z 892.7398
MS$FOCUSED_ION: INTENSITY 3950
PK$SPLASH: splash10-00di-0221092030-6c1d23d3b7b947515d00
PK$NUM_PEAK: 92
PK$PEAK: m/z int. rel.int.
  81.071	245	30
  91.054	143	17
  95.085	265	32
  105.069	111	13
  107.086	145	17
  121.099	224	27
  131.085	151	18
  133.102	120	14
  135.114	193	23
  145.097	142	17
  159.116	218	26
  161.133	192	23
  171.117	186	22
  173.127	193	23
  175.145	192	23
  183.118	172	21
  185.129	161	19
  189.162	115	14
  197.133	181	22
  199.146	182	22
  201.164	765	93
  219.213	121	14
  225.169	114	13
  237.218	204	25
  263.238	161	19
  267.208	603	73
  283.202	100	12
  285.208	132	16
  285.223	611	74
  293.223	53	6
  311.237	142	17
  311.258	590	72
  311.271	265	32
  313.261	81	9
  313.275	235	28
  317.245	65	7
  319.27	70	8
  335.263	152	18
  337.273	650	79
  339.301	40	4
  341.249	53	6
  359.255	40	4
  391.29	43	5
  547.47	991	121
  547.501	173	21
  571.474	100	12
  573.484	8149	999
  574.49	73	8
  575.512	205	25
  577.508	112	13
  579.534	61	7
  591.495	136	16
  593.465	83	10
  593.525	112	13
  595.454	367	45
  595.471	774	94
  595.495	132	16
  597.479	141	17
  597.496	225	27
  601.513	53	6
  619.446	142	17
  619.467	347	42
  619.51	92	11
  619.543	135	16
  621.487	2270	278
  623.497	91	11
  647.5	80	9
  771.636	50	6
  777.609	20	2
  810.663	152	18
  830.71	20	2
  845.703	30	3
  847.836	20	2
  857.721	74	9
  866.739	20	2
  875.666	102	12
  875.706	316	38
  875.737	215	26
  875.769	51	6
  883.578	30	3
  883.697	43	5
  883.76	122	14
  883.918	20	2
  889.93	30	3
  892.646	81	9
  892.672	82	10
  892.715	993	121
  892.734	635	77
  892.758	766	93
  892.794	133	16
  892.845	25	3
  893.745	20	2
//
