ACCESSION: LQB00905
RECORD_TITLE: TG 55:3; LC-ESI-QTOF; MS2
DATE: 2016.10.03
AUTHORS: Kazutaka Ikeda, Hiroshi Tsugawa, Makoto Arita, RIKEN Center for Integrative Medical Sciences, Japan
LICENSE: CC-BY
COPYRIGHT: Copyright(C) 2017 RIKEN IMS
COMMENT:  Found in mouse adipose; TwoDicalId=100; MgfFile=160902_Adipose_EPA_Pos_07; MgfId=3015
CH$NAME: TG 55:3
CH$COMPOUND_CLASS:  TAG
CH$FORMULA: C58H106O6
CH$EXACT_MASS: 899.4799999999999
CH$SMILES: CCCCCCCCC\C=C/CCCCCCCC(=O)OCC(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC
CH$IUPAC: InChI=1S/C58H106O6/c1-4-7-10-13-16-19-22-25-28-31-33-36-39-42-45-48-51-57(60)63-54-55(64-58(61)52-49-46-43-40-37-34-30-27-24-21-18-15-12-9-6-3)53-62-56(59)50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h20-21,23-24,28,31,55H,4-19,22,25-27,29-30,32-54H2,1-3H3/b23-20-,24-21-,31-28-
CH$LINK: INCHIKEY MAKQQPHBUNHYGM-ROROFROQNA-N
AC$INSTRUMENT: AB Sciex TripleTOF 5600+ system (Q-TOF) equipped with a DuoSpray ion source
AC$INSTRUMENT_TYPE: LC-ESI-QTOF
AC$MASS_SPECTROMETRY: MS_TYPE MS2
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: COLLISION_ENERGY 45V
AC$CHROMATOGRAPHY: COLUMN_NAME Acquity UPLC Peptide BEH C18 column (50*2.1 mm; 1.7 um; 130A)(Waters Co.,Milford, MA, USA)
AC$CHROMATOGRAPHY: COLUMN_TEMPETURE 45 C
AC$CHROMATOGRAPHY: FLOW_GRADIENT 0 min 0% B; 1 min 0% B; 5 min 40% B; 7.5 min 64% B; 12.0 min 64% B; 12.5 min 82.5% B, 19 min 85% B; 20 min 95% B; 20.1 min 0% B; 25 min 0% B.
AC$CHROMATOGRAPHY: FLOW_RATE 0.3 mL/min
AC$CHROMATOGRAPHY: RETENTION_TIME 15.03854
AC$CHROMATOGRAPHY: SOLVENT A 1:1:3 acetonitrile:methanol:water (v/v/v) with 5 mM ammonium acetate and 10 nM EDTA.
AC$CHROMATOGRAPHY: SOLVENT B 100% isopropanol with 5 mM ammonium acetate and 10 nM EDTA.
MS$FOCUSED_ION: PRECURSOR_TYPE [M+NH4]+
MS$FOCUSED_ION: PRECURSOR_M/Z 916.8304
MS$FOCUSED_ION: INTENSITY 32720
PK$SPLASH: splash10-0gb9-0000009000-3d76868de61f6e64f519
PK$NUM_PEAK: 179
PK$PEAK: m/z int. rel.int.
  71.086	500	3
  77.038	133	0
  79.053	450	3
  81.07	2487	18
  83.085	1779	13
  85.063	121	0
  85.1	561	4
  91.052	152	1
  93.07	694	5
  95.086	3209	23
  97.065	175	1
  97.101	1463	10
  99.078	143	1
  105.069	158	1
  107.086	724	5
  109.101	2326	17
  111.116	754	5
  113.098	131	0
  119.083	295	2
  121.101	1348	10
  123.117	1210	9
  125.132	295	2
  133.103	266	1
  135.117	1487	11
  137.132	713	5
  139.112	196	1
  141.129	194	1
  147.116	265	1
  149.131	928	6
  151.149	550	4
  153.128	275	2
  155.141	141	1
  161.131	419	3
  163.148	642	4
  165.163	531	3
  167.14	174	1
  175.145	468	3
  175.154	183	1
  177.16	286	2
  179.181	224	1
  181.16	122	0
  189.165	234	1
  191.177	275	2
  193.199	142	1
  195.175	120	0
  203.182	121	0
  205.191	153	1
  233.225	142	1
  239.235	264	1
  245.226	2036	15
  247.242	1521	11
  251.24	315	2
  253.253	263	1
  261.247	143	1
  261.26	378	2
  263.236	4364	32
  265.252	5399	40
  267.265	151	1
  273.255	60	0
  275.273	122	0
  277.249	112	0
  279.268	1723	12
  281.276	508	3
  281.293	447	3
  284.291	60	0
  289.3	60	0
  291.267	111	0
  293.279	307	2
  293.293	112	0
  298.306	83	0
  301.252	101	0
  307.293	213	1
  307.317	70	0
  313.278	204	1
  319.261	755	5
  319.274	520	3
  321.267	91	0
  321.281	225	1
  323.301	80	0
  325.274	91	0
  327.292	347	2
  335.25	70	0
  335.29	80	0
  335.32	60	0
  337.272	684	5
  337.287	221	1
  339.29	2691	20
  341.3	186	1
  341.314	227	1
  347.291	111	0
  349.312	60	0
  351.282	80	0
  353.291	195	1
  353.306	796	5
  355.321	1631	12
  367.315	336	2
  367.343	61	0
  381.341	70	0
  509.476	110	0
  527.476	121	0
  543.512	112	0
  543.526	142	1
  545.475	141	1
  545.51	110	0
  547.472	172	1
  561.466	256	1
  561.491	908	6
  561.523	134	0
  573.473	317	2
  573.494	502	3
  575.503	6580	49
  577.5	112	0
  577.528	214	1
  587.479	184	1
  587.509	548	4
  587.531	132	0
  588.551	244	1
  589.517	17006	126
  590.52	225	1
  590.563	225	1
  591.531	1927	14
  593.553	150	1
  599.645	148	1
  601.518	65103	485
  601.632	107	0
  602.504	245	1
  602.522	429	3
  603.533	58330	434
  604.526	194	1
  604.551	268	1
  605.521	183	1
  605.551	1092	8
  605.572	234	1
  615.532	11990	89
  615.624	120	0
  616.553	145	1
  617.426	129	0
  617.548	134223	999
  618.545	688	5
  618.566	695	5
  619.564	78056	581
  620.557	529	3
  620.581	551	4
  629.548	10989	81
  631.563	5060	37
  633.584	152	1
  643.562	7491	55
  645.568	694	5
  645.589	570	4
  657.581	560	4
  657.603	153	1
  671.59	183	1
  675.561	93	0
  699.601	40	0
  715.663	40	0
  717.605	40	0
  759.646	63	0
  787.687	50	0
  801.729	60	0
  815.737	83	0
  857.744	80	0
  858.744	23	0
  858.806	40	0
  881.766	357	2
  881.792	509	3
  881.814	449	3
  887.77	192	1
  887.805	112	0
  899.543	85	0
  899.804	6209	46
  900.791	51	0
  913.956	101	0
  916.532	50	0
  916.6	60	0
  916.732	142	1
  916.831	24492	182
  917.804	96	0
  917.83	277	2
  917.863	143	1
//
