ACCESSION: LQB00995
RECORD_TITLE: TG 56:8; LC-ESI-QTOF; MS2
DATE: 2016.10.03
AUTHORS: Kazutaka Ikeda, Hiroshi Tsugawa, Makoto Arita, RIKEN Center for Integrative Medical Sciences, Japan
LICENSE: CC-BY
COPYRIGHT: Copyright(C) 2017 RIKEN IMS
COMMENT:  Found in mouse muscle; TwoDicalId=86; MgfFile=160824_Muscle_EPA_Pos_09; MgfId=2729
CH$NAME: TG 56:8
CH$COMPOUND_CLASS:  TAG
CH$FORMULA: C59H98O6
CH$EXACT_MASS: 903.427
CH$SMILES: CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OCC(COC(=O)CCCCCCCC\C=C/C=C\CCCCC)OC(=O)CCCCCCCC\C=C/C=C\CCCCC
CH$IUPAC: InChI=1S/C59H98O6/c1-4-7-10-13-16-19-22-25-28-29-32-34-37-40-43-46-49-52-58(61)64-55-56(65-59(62)53-50-47-44-41-38-35-31-27-24-21-18-15-12-9-6-3)54-63-57(60)51-48-45-42-39-36-33-30-26-23-20-17-14-11-8-5-2/h16-21,23-28,32,34,40,43,56H,4-15,22,29-31,33,35-39,41-42,44-55H2,1-3H3/b19-16-,20-17-,21-18-,26-23-,27-24-,28-25-,34-32-,43-40-
CH$LINK: INCHIKEY SFRYBXSVNJEWEH-OTSYZDSKNA-N
AC$INSTRUMENT: AB Sciex TripleTOF 5600+ system (Q-TOF) equipped with a DuoSpray ion source
AC$INSTRUMENT_TYPE: LC-ESI-QTOF
AC$MASS_SPECTROMETRY: MS_TYPE MS2
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: COLLISION_ENERGY 45V
AC$CHROMATOGRAPHY: COLUMN_NAME Acquity UPLC Peptide BEH C18 column (50*2.1 mm; 1.7 um; 130A)(Waters Co.,Milford, MA, USA)
AC$CHROMATOGRAPHY: COLUMN_TEMPETURE 45 C
AC$CHROMATOGRAPHY: FLOW_GRADIENT 0 min 0% B; 1 min 0% B; 5 min 40% B; 7.5 min 64% B; 12.0 min 64% B; 12.5 min 82.5% B, 19 min 85% B; 20 min 95% B; 20.1 min 0% B; 25 min 0% B.
AC$CHROMATOGRAPHY: FLOW_RATE 0.3 mL/min
AC$CHROMATOGRAPHY: RETENTION_TIME 14.06
AC$CHROMATOGRAPHY: SOLVENT A 1:1:3 acetonitrile:methanol:water (v/v/v) with 5 mM ammonium acetate and 10 nM EDTA.
AC$CHROMATOGRAPHY: SOLVENT B 100% isopropanol with 5 mM ammonium acetate and 10 nM EDTA.
MS$FOCUSED_ION: PRECURSOR_TYPE [M+NH4]+
MS$FOCUSED_ION: PRECURSOR_M/Z 920.7673
MS$FOCUSED_ION: INTENSITY 13707
PK$SPLASH: splash10-0uk9-0111019003-964850e54dd2c0b57238
PK$NUM_PEAK: 173
PK$PEAK: m/z int. rel.int.
  77.036	234	3
  79.053	662	10
  81.069	1563	25
  83.085	510	8
  91.053	908	14
  93.07	776	12
  95.085	1945	31
  97.064	193	3
  97.102	438	7
  105.069	542	8
  107.084	530	8
  109.1	825	13
  111.08	204	3
  111.116	275	4
  117.071	591	9
  119.085	612	9
  121.1	1156	18
  123.116	643	10
  129.07	438	7
  131.086	910	14
  133.101	623	9
  135.116	867	13
  137.132	399	6
  143.084	278	4
  145.102	775	12
  147.118	388	6
  149.131	684	10
  157.099	430	6
  159.117	989	15
  161.131	796	12
  163.11	204	3
  163.148	469	7
  165.163	204	3
  169.098	545	8
  171.115	858	13
  173.131	1050	16
  175.11	234	3
  175.149	888	14
  177.168	204	3
  183.116	529	8
  185.133	877	14
  187.146	706	11
  187.155	380	6
  189.126	213	3
  189.166	427	6
  197.132	704	11
  199.148	1162	18
  201.164	3763	60
  203.141	388	6
  203.178	307	4
  211.147	480	7
  213.165	379	6
  215.144	244	3
  225.156	192	3
  225.165	508	8
  237.223	214	3
  239.185	244	3
  241.194	244	3
  243.206	245	3
  245.226	754	12
  247.241	734	11
  257.189	275	4
  257.229	234	3
  261.217	205	3
  263.234	1431	22
  263.249	226	3
  265.253	1775	28
  267.21	3949	63
  269.225	214	3
  283.196	111	1
  283.207	184	2
  285.22	4585	73
  287.243	193	3
  289.256	100	1
  293.225	193	3
  295.239	100	1
  301.241	131	2
  303.231	101	1
  311.231	203	3
  311.248	225	3
  311.266	164	2
  313.255	214	3
  317.241	101	1
  319.262	223	3
  319.273	193	3
  335.252	196	3
  337.273	5827	93
  338.269	112	1
  339.29	6931	111
  340.296	146	2
  341.25	329	5
  359.258	182	2
  365.274	121	1
  391.277	131	2
  393.298	164	2
  393.311	164	2
  473.373	103	1
  497.37	100	1
  511.367	95	1
  529.438	175	2
  547.447	254	4
  547.471	95	1
  549.465	311	4
  565.454	122	1
  573.456	111	1
  573.485	764	12
  573.503	366	5
  575.504	4199	67
  575.54	178	2
  576.489	112	1
  576.51	226	3
  597.471	202	3
  597.495	112	1
  599.503	4987	80
  599.641	217	3
  600.509	117	1
  601.518	62303	999
  601.672	129	2
  602.521	4632	74
  603.511	154	2
  603.541	399	6
  619.447	122	1
  619.47	223	3
  619.491	121	1
  619.552	133	2
  621.486	18305	293
  622.481	246	3
  622.501	204	3
  622.515	133	2
  623.504	11948	191
  624.501	219	3
  624.517	264	4
  625.506	307	4
  625.526	441	7
  637.484	111	1
  639.483	193	3
  639.511	185	2
  641.513	162	2
  647.492	183	2
  647.51	449	7
  649.494	266	4
  649.515	653	10
  709.556	45	0
  739.593	60	0
  749.571	63	1
  767.647	55	0
  793.631	96	1
  819.671	50	0
  821.663	132	2
  833.661	133	2
  837.683	90	1
  838.644	85	1
  838.669	203	3
  838.697	1070	17
  838.737	205	3
  885.713	327	5
  885.737	357	5
  901.7	2518	40
  901.724	13662	219
