ACCESSION: LQB00941
RECORD_TITLE: TG 56:4; LC-ESI-QTOF; MS2
DATE: 2016.10.03
AUTHORS: Kazutaka Ikeda, Hiroshi Tsugawa, Makoto Arita, RIKEN Center for Integrative Medical Sciences, Japan
LICENSE: CC-BY
COPYRIGHT: Copyright(C) 2017 RIKEN IMS
COMMENT:  Found in mouse small intestine; TwoDicalId=100; MgfFile=160906_Small_Intestine_EPA_Pos_08; MgfId=3656
CH$NAME: TG 56:4
CH$COMPOUND_CLASS:  TAG
CH$FORMULA: C59H106O6
CH$EXACT_MASS: 911.491
CH$SMILES: CCCCCCCC\C=C/CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCC\C=C/C=C\CCCCC
CH$IUPAC: InChI=1S/C59H106O6/c1-4-7-10-13-16-19-22-25-28-29-32-34-37-40-43-46-49-52-58(61)64-55-56(65-59(62)53-50-47-44-41-38-35-31-27-24-21-18-15-12-9-6-3)54-63-57(60)51-48-45-42-39-36-33-30-26-23-20-17-14-11-8-5-2/h18,20-21,23-25,27-28,56H,4-17,19,22,26,29-55H2,1-3H3/b21-18-,23-20-,27-24-,28-25-
CH$LINK: INCHIKEY HJTVQGCEWGLLJL-VCFWUCCFNA-N
AC$INSTRUMENT: AB Sciex TripleTOF 5600+ system (Q-TOF) equipped with a DuoSpray ion source
AC$INSTRUMENT_TYPE: LC-ESI-QTOF
AC$MASS_SPECTROMETRY: MS_TYPE MS2
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: COLLISION_ENERGY 45V
AC$CHROMATOGRAPHY: COLUMN_NAME Acquity UPLC Peptide BEH C18 column (50*2.1 mm; 1.7 um; 130A)(Waters Co.,Milford, MA, USA)
AC$CHROMATOGRAPHY: COLUMN_TEMPETURE 45 C
AC$CHROMATOGRAPHY: FLOW_GRADIENT 0 min 0% B; 1 min 0% B; 5 min 40% B; 7.5 min 64% B; 12.0 min 64% B; 12.5 min 82.5% B, 19 min 85% B; 20 min 95% B; 20.1 min 0% B; 25 min 0% B.
AC$CHROMATOGRAPHY: FLOW_RATE 0.3 mL/min
AC$CHROMATOGRAPHY: RETENTION_TIME 14.8959
AC$CHROMATOGRAPHY: SOLVENT A 1:1:3 acetonitrile:methanol:water (v/v/v) with 5 mM ammonium acetate and 10 nM EDTA.
AC$CHROMATOGRAPHY: SOLVENT B 100% isopropanol with 5 mM ammonium acetate and 10 nM EDTA.
MS$FOCUSED_ION: PRECURSOR_TYPE [M+NH4]+
MS$FOCUSED_ION: PRECURSOR_M/Z 928.8336
MS$FOCUSED_ION: INTENSITY 17029
PK$SPLASH: splash10-0fc0-0000009001-948cc9ba1957e685951b
PK$NUM_PEAK: 155
PK$PEAK: m/z int. rel.int.
  71.085	182	2
  79.054	357	5
  81.069	1173	17
  83.084	714	10
  85.064	140	2
  85.1	101	1
  91.054	162	2
  93.069	469	7
  95.085	1335	20
  97.065	174	2
  97.099	665	10
  97.106	204	3
  99.079	102	1
  105.072	204	3
  107.084	387	5
  109.1	886	13
  111.116	346	5
  113.096	111	1
  119.085	129	1
  121.101	652	9
  123.116	695	10
  125.132	139	2
  127.111	110	1
  133.1	132	1
  135.117	644	9
  137.131	367	5
  141.127	111	1
  147.117	144	2
  149.133	429	6
  151.141	193	2
  161.132	397	5
  163.146	479	7
  165.162	235	3
  167.141	122	1
  175.15	255	3
  177.163	235	3
  179.18	193	2
  189.165	153	2
  191.18	163	2
  193.194	133	2
  203.184	173	2
  205.195	132	1
  243.209	100	1
  245.225	836	12
  247.241	857	12
  261.22	102	1
  263.237	3376	51
  265.254	2381	35
  273.256	161	2
  275.272	510	7
  279.233	70	1
  282.281	70	1
  289.243	70	1
  289.256	101	1
  291.251	50	0
  291.259	81	1
  291.275	255	3
  293.264	185	2
  293.283	2057	31
  301.252	53	0
  305.246	50	0
  313.263	50	0
  319.267	652	9
  319.302	61	0
  321.281	182	2
  323.302	50	0
  335.261	131	1
  337.272	561	8
  337.285	297	4
  339.288	1541	23
  341.302	142	2
  345.268	51	0
  347.29	163	2
  349.297	90	1
  349.314	141	2
  365.274	70	1
  365.318	70	1
  367.323	1224	18
  369.339	63	0
  377.258	50	0
  393.312	53	0
  405.295	50	0
  433.362	65	0
  519.441	90	1
  527.468	121	1
  545.503	142	2
  555.503	255	3
  557.523	140	2
  573.479	570	8
  573.502	327	4
  573.531	173	2
  575.479	153	2
  575.508	336	5
  577.521	317	4
  592.536	120	1
  599.502	1848	27
  599.611	91	1
  599.645	184	2
  601.519	58587	885
  602.515	317	4
  603.533	7621	115
  605.517	145	2
  605.549	367	5
  615.52	153	2
  617.549	120	1
  626.519	121	1
  627.509	464	7
  627.531	1967	29
  627.551	570	8
  627.599	91	1
  629.549	66193	999
  630.54	233	3
  630.573	233	3
  631.564	55889	844
  632.552	294	4
  632.578	193	2
  633.583	266	4
  633.607	91	1
  643.57	100	1
  645.568	122	1
  647.547	100	1
  655.566	1132	17
  657.572	592	8
  657.597	296	4
  657.608	112	1
  673.551	70	1
  683.585	40	0
  685.61	56	0
  687.564	104	1
  715.59	73	1
  727.642	60	0
  757.631	40	0
  771.651	53	0
  785.689	65	0
  813.686	84	1
  813.75	60	0
  827.771	60	0
  843.749	60	0
  846.745	51	0
  870.749	184	2
  870.776	101	1
  893.791	571	8
  893.821	225	3
  893.857	50	0
  896.773	2851	43
  896.805	735	11
  911.735	50	0
  911.809	5259	79
  912.811	103	1
  925.911	71	1
  925.957	50	0
  928.62	43	0
  928.748	61	0
  928.83	17395	262
  929.831	275	4
//
